CBSA,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
22220,72852,OARK,AR,0.000019550,0.000000000,0.000000000,0.000017645
22220,72728,ELM SPRINGS,AR,0.000000000,0.000000000,0.000129349,0.000002941
22220,72757,ROGERS,AR,0.005640292,0.017710957,0.000258699,0.006419871
22220,72751,PEA RIDGE,AR,0.021300167,0.006769521,0.004397879,0.019830137
22220,72769,SUMMERS,AR,0.001775829,0.000787154,0.000129349,0.001664520
22220,72948,NATURAL DAM,AR,0.000035842,0.000000000,0.000000000,0.000032349
22220,72737,GREENLAND,AR,0.000000000,0.000000000,0.000129349,0.000002941
22220,72717,CANEHILL,AR,0.001743245,0.000118073,0.000129349,0.001585117
22260,56531,ELBOW LAKE,MN,0.000415432,0.000000000,0.000000000,0.000383651
22260,56437,BERTHA,MN,0.000830864,0.000000000,0.000000000,0.000767303
22260,56586,UNDERWOOD,MN,0.034203894,0.016296296,0.016563147,0.032840555
22260,56324,DALTON,MN,0.015454067,0.006913580,0.007246377,0.014808942
22260,56309,ASHBY,MN,0.002908023,0.001481481,0.000000000,0.002762290
22260,56576,RICHVILLE,MN,0.021491678,0.002469136,0.003105590,0.020052177
22260,56544,FRAZEE,MN,0.020660814,0.002962963,0.000000000,0.019233720
22260,56543,FOXHOME,MN,0.000027695,0.000000000,0.000000000,0.000025577
22260,56361,PARKERS PRAIRIE,MN,0.030714266,0.027160494,0.016563147,0.030180572
22260,56533,ELIZABETH,MN,0.004708228,0.004444444,0.001035197,0.004603816
22260,56515,BATTLE LAKE,MN,0.067743097,0.033580247,0.036231884,0.065195151
22260,56567,NEW YORK MILLS,MN,0.051541252,0.022222222,0.054865424,0.050104865
22260,56572,PELICAN RAPIDS,MN,0.099869831,0.047901235,0.052795031,0.096015141
22260,56587,VERGAS,MN,0.030381920,0.005925926,0.018633540,0.028825004
22260,56579,ROTHSAY,MN,0.007090038,0.004938272,0.004140787,0.006905724
22260,56534,ERHARD,MN,0.017891268,0.009876543,0.009316770,0.017264310
22260,56514,BARNESVILLE,MN,0.000443127,0.000000000,0.000000000,0.000409228
22260,56315,BRANDON,MN,0.000304650,0.000000000,0.000000000,0.000281344
22260,56518,BLUFFTON,MN,0.004431274,0.000987654,0.004140787,0.004245741
22260,56464,MENAHGA,MN,0.001080123,0.000000000,0.000000000,0.000997493
22260,56453,HEWITT,MN,0.004015842,0.000000000,0.000000000,0.003708630
22260,56528,DENT,MN,0.039715291,0.003950617,0.014492754,0.037239757
22260,56538,FERGUS FALLS,MN,0.010496580,0.077530864,0.002070393,0.013760295
22260,56588,VINING,MN,0.009887279,0.004938272,0.003105590,0.009463400
22260,56501,DETROIT LAKES,MN,0.012656826,0.000987654,0.000000000,0.011739731
22260,56326,EVANSVILLE,MN,0.001412468,0.000493827,0.000000000,0.001329991
22260,56551,HENNING,MN,0.038219736,0.013333333,0.037267081,0.036907259
22260,56527,DEER CREEK,MN,0.012158307,0.004444444,0.005175983,0.011586270
22260,56446,EAGLE BEND,MN,0.001190905,0.000000000,0.000000000,0.001099801
22260,56571,OTTERTAIL,MN,0.043177223,0.026666667,0.030020704,0.041997033
22260,56482,WADENA,MN,0.014955549,0.005925926,0.007246377,0.014297407
22260,56522,CAMPBELL,MN,0.000581605,0.000000000,0.000000000,0.000537112
22260,56537,FERGUS FALLS,MN,0.265239427,0.477037037,0.417184265,0.279963169
22260,56524,CLITHERALL,MN,0.017420445,0.007407407,0.002070393,0.016522584
22260,56573,PERHAM,MN,0.110504888,0.187654321,0.256728778,0.118113458
22260,56354,MILTONA,MN,0.000027695,0.000000000,0.000000000,0.000025577
22260,56477,SEBEKA,MN,0.006148392,0.002469136,0.000000000,0.005805924
22300,45868,MOUNT CORY,OH,0.006681264,0.001007726,0.002059025,0.006091472
22300,45889,VAN BUREN,OH,0.016450508,0.005374538,0.000686342,0.015053925
22300,45817,BLUFFTON,OH,0.014710011,0.015787706,0.013726836,0.014754344
22300,45897,WILLIAMSTOWN,OH,0.001600135,0.000671817,0.000686342,0.001497903
22300,45841,JENERA,OH,0.011453596,0.001007726,0.000000000,0.010260635
22300,45867,MOUNT BLANCHARD,OH,0.011593959,0.001007726,0.003431709,0.010510286
22300,45836,DUNKIRK,OH,0.000196508,0.000000000,0.000000000,0.000174755
22300,44802,ALVADA,OH,0.005249565,0.001007726,0.000000000,0.004743359
22300,45839,FINDLAY,OH,0.022233451,0.086328519,0.001372684,0.026238266
22300,45856,LEIPSIC,OH,0.000056145,0.000000000,0.000000000,0.000049930
22300,45872,NORTH BALTIMORE,OH,0.000729886,0.000335909,0.000000000,0.000674056
22300,45816,BENTON RIDGE,OH,0.000617596,0.000000000,0.001372684,0.000599161
22300,44804,ARCADIA,OH,0.013980125,0.005038629,0.002059025,0.012881965
22300,45843,FOREST,OH,0.008056819,0.001679543,0.001372684,0.007339724
22300,43316,CAREY,OH,0.000842176,0.000000000,0.000000000,0.000748951
22300,45814,ARLINGTON,OH,0.030065690,0.005038629,0.009608785,0.027461554
22300,45858,MC COMB,OH,0.032255348,0.006718173,0.008922443,0.029508688
22300,45881,RAWSON,OH,0.014681938,0.002687269,0.000686342,0.013281406
22300,45890,VANLUE,OH,0.005614508,0.000671817,0.000686342,0.005067905
22300,44817,BLOOMDALE,OH,0.000757959,0.000335909,0.000000000,0.000699021
22300,45877,PANDORA,OH,0.000112290,0.000000000,0.000000000,0.000099860
22300,44830,FOSTORIA,OH,0.050979732,0.030903594,0.016472203,0.048232475
22300,45840,FINDLAY,OH,0.747712088,0.833725227,0.935483871,0.760934691
22300,45810,ADA,OH,0.002891472,0.000671817,0.001372684,0.002671260
22300,43516,DESHLER,OH,0.000477233,0.000000000,0.000000000,0.000424406
22340,31079,ROCHELLE,GA,0.009039062,0.000000000,0.000000000,0.008055236
22340,31519,BROXTON,GA,0.000107608,0.000000000,0.000000000,0.000095896
22340,31798,WRAY,GA,0.012374906,0.000000000,0.000000000,0.011028002
22340,31783,REBECCA,GA,0.008178199,0.002239642,0.000000000,0.007479862
22340,31750,FITZGERALD,GA,0.970300226,0.997760358,1.000000000,0.973341005
22380,86001,FLAGSTAFF,AZ,0.230048749,0.324377064,0.493037648,0.248090016
22380,86047,WINSLOW,AZ,0.000927965,0.000000000,0.001031460,0.000864692
22380,86018,PARKS,AZ,0.010034397,0.000000000,0.000257865,0.008887721
22380,86052,NORTH RIM,AZ,0.006631858,0.000000000,0.002320784,0.005965281
22380,86017,MUNDS PARK,AZ,0.044579446,0.000150105,0.002320784,0.039545982
22380,86046,WILLIAMS,AZ,0.057509094,0.045932153,0.037906137,0.055832841
22380,86044,TONALEA,AZ,0.003179827,0.001050736,0.001547189,0.002955277
22380,86002,FLAGSTAFF,AZ,0.022852689,0.057340138,0.000515730,0.024419343
22380,86053,KAIBETO,AZ,0.004429487,0.000000000,0.014182568,0.004520479
22380,86015,BELLEMONT,AZ,0.009885922,0.006904833,0.002062919,0.009336486
22380,86023,GRAND CANYON,AZ,0.020811165,0.000600420,0.001289324,0.018508789
22380,85931,FOREST LAKES,AZ,0.012212021,0.000150105,0.000515730,0.010836015
22380,86005,FLAGSTAFF,AZ,0.122417164,0.023116181,0.075038680,0.113165211
22380,86038,MORMON LAKE,AZ,0.008215585,0.001350946,0.002062919,0.007453865
22380,86045,TUBA CITY,AZ,0.001299151,0.000750525,0.000515730,0.001225893
22380,86011,FLAGSTAFF,AZ,0.000000000,0.000750525,0.000000000,0.000054727
22380,86016,GRAY MOUNTAIN,AZ,0.000000000,0.000000000,0.000257865,0.000010945
22380,85928,HEBER,AZ,0.000098983,0.000000000,0.000000000,0.000087564
22380,86035,LEUPPX,AZ,0.010987107,0.000000000,0.000000000,0.009719577
22380,86435,SUPAI,AZ,0.001917795,0.000150105,0.000000000,0.001707493
22380,86003,FLAGSTAFF,AZ,0.022716587,0.067997598,0.000515730,0.025076071
22380,86020,CAMERON,AZ,0.000136102,0.000000000,0.000515730,0.000142291
22380,86022,FREDONIA,AZ,0.011135582,0.001651156,0.000257865,0.009982268
22380,86320,ASH FORK,AZ,0.000074237,0.000000000,0.000000000,0.000065673
22380,86024,HAPPY JACK,AZ,0.017420999,0.004653257,0.000000000,0.015750531
22380,86336,SEDONA,AZ,0.030412511,0.077003903,0.051057246,0.034686193
22380,86339,SEDONA,AZ,0.030486749,0.063344341,0.000515730,0.031610516
22380,86004,FLAGSTAFF,AZ,0.216884017,0.243020114,0.296028881,0.222149252
22380,86036,MARBLE CANYON,AZ,0.000593898,0.000450315,0.000257865,0.000569164
22380,86040,PAGE,AZ,0.102100913,0.079255479,0.015987622,0.096779843
22420,48423,DAVISON,MI,0.079225544,0.045396719,0.081951682,0.077126870
22420,48506,FLINT,MI,0.062467751,0.045463676,0.082583294,0.061923419
22420,48418,BYRON,MI,0.002755095,0.000468698,0.000315806,0.002541793
22420,48505,FLINT,MI,0.062690241,0.051221962,0.028264646,0.061015943
22420,48438,GOODRICH,MI,0.010703212,0.007231336,0.012000632,0.010515541
22420,48436,GAINES,MI,0.006310209,0.009106127,0.001263224,0.006352333
22420,48473,SWARTZ CREEK,MI,0.049198798,0.030666220,0.037265119,0.047683355
22420,48502,FLINT,MI,0.002755095,0.044124540,0.022895942,0.005960957
22420,48503,FLINT,MI,0.061681933,0.059993304,0.110690036,0.062908311
22420,48509,BURTON,MI,0.020478591,0.035085370,0.014211274,0.021246124
22420,48460,NEW LOTHROP,MI,0.000061540,0.000000000,0.000000000,0.000055911
22420,48501,FLINT,MI,0.008364695,0.013525276,0.000157903,0.008472645
22420,48480,GRAND BLANC,MI,0.003952756,0.017140944,0.000315806,0.004700812
22420,48415,BIRCH RUN,MI,0.000326635,0.000000000,0.000000000,0.000296758
22420,48457,MONTROSE,MI,0.013955360,0.006093070,0.009316280,0.013323986
22420,48463,OTISVILLE,MI,0.009387204,0.005289588,0.007263540,0.009066160
22420,48449,LENNON,MI,0.004355133,0.001673920,0.001579030,0.004107297
22420,48421,COLUMBIAVILLE,MI,0.000553859,0.000000000,0.000000000,0.000503198
22420,48746,MILLINGTON,MI,0.001694715,0.000000000,0.000000000,0.001539699
22420,48439,GRAND BLANC,MI,0.110752917,0.084030800,0.159639981,0.110368022
22420,48451,LINDEN,MI,0.034699046,0.019819217,0.013895468,0.033176640
22420,48420,CLIO,MI,0.045416460,0.037428858,0.038528344,0.044715779
22420,48507,FLINT,MI,0.075580487,0.139872782,0.118269383,0.080872897
22420,48519,BURTON,MI,0.018679732,0.010378306,0.009316280,0.017891473
22420,48417,BURT,MI,0.000047338,0.000000000,0.000000000,0.000043008
22420,48411,ATLAS,MI,0.000402376,0.000066957,0.000473709,0.000382774
22420,48550,FLINT,MI,0.000000000,0.000000000,0.000157903,0.000004301
22420,48462,ORTONVILLE,MI,0.000213023,0.000000000,0.000000000,0.000193538
22420,48531,FLINT,MI,0.003815475,0.004419150,0.000315806,0.003758930
22420,48464,OTTER LAKE,MI,0.000378707,0.000267827,0.000000000,0.000361270
22420,48429,DURAND,MI,0.000629601,0.000200870,0.000000000,0.000584914
22420,48442,HOLLY,MI,0.002461597,0.003749582,0.000631612,0.002494484
22420,48458,MOUNT MORRIS,MI,0.050344387,0.027987948,0.040265277,0.048633840
22420,48532,FLINT,MI,0.047007030,0.078205557,0.084478130,0.050031611
22420,48529,BURTON,MI,0.023527184,0.034549715,0.013737565,0.023968552
22420,48430,FENTON,MI,0.055736230,0.082490793,0.042002211,0.057080679
22420,48433,FLUSHING,MI,0.054917276,0.033612320,0.027159324,0.052792747
22420,48437,GENESEE,MI,0.001718384,0.000602611,0.003631770,0.001698830
22420,48504,FLINT,MI,0.072754385,0.069835956,0.037423022,0.071604598
22500,29503,FLORENCE,SC,0.011258205,0.023234027,0.000312793,0.011966725
22500,29101,MC BEE,SC,0.002278954,0.000281057,0.000000000,0.002060597
22500,29532,DARLINGTON,SC,0.095314914,0.086284429,0.029089772,0.092963443
22500,29506,FLORENCE,SC,0.092796968,0.099962526,0.220519237,0.096496985
22500,29114,OLANTA,SC,0.005915039,0.002623197,0.001251173,0.005533084
22500,29583,PAMPLICO,SC,0.022772472,0.006089563,0.001563966,0.020895978
22500,29550,HARTSVILLE,SC,0.134868000,0.125632378,0.053487645,0.132130047
22500,29540,DARLINGTON,SC,0.039040961,0.034757354,0.001251173,0.037769976
22500,29505,FLORENCE,SC,0.104234416,0.084598089,0.142008133,0.103556437
22500,29502,FLORENCE,SC,0.018607192,0.048622822,0.000625586,0.020613600
22500,29079,LYDIA,SC,0.000000000,0.000093686,0.000000000,0.000007632
22500,29560,LAKE CITY,SC,0.050444268,0.071107364,0.067250547,0.052537587
22500,29069,LAMAR,SC,0.019742401,0.006276935,0.006255865,0.018316416
22500,29554,HEMINGWAY,SC,0.001007178,0.000187371,0.000625586,0.000931084
22500,29555,JOHNSONVILLE,SC,0.026596335,0.009649616,0.009696591,0.024803480
22500,29501,FLORENCE,SC,0.213052348,0.304009743,0.416015014,0.225414027
22500,29161,TIMMONSVILLE,SC,0.059713722,0.042908001,0.026900219,0.057544074
22500,29593,SOCIETY HILL,SC,0.006111353,0.004215852,0.000625586,0.005823094
22500,29541,EFFINGHAM,SC,0.043590335,0.012085441,0.010634970,0.040219797
22500,29530,COWARD,SC,0.013417663,0.002061083,0.004691899,0.012279631
22500,29551,HARTSVILLE,SC,0.016558694,0.025763538,0.000625586,0.016919789
22500,29591,SCRANTON,SC,0.022678582,0.009555930,0.006568658,0.021216515
22520,35632,FLORENCE,AL,0.000000000,0.000112372,0.000000000,0.000009747
22520,35614,ATHENS,AL,0.000043689,0.000000000,0.000000000,0.000038989
22520,35672,TOWN CREEK,AL,0.001004839,0.000224744,0.000000000,0.000916233
22520,35634,FLORENCE,AL,0.065631246,0.034498258,0.006548176,0.061699515
22520,35630,FLORENCE,AL,0.217012353,0.355770311,0.357811038,0.231982377
22520,35633,FLORENCE,AL,0.118494490,0.045735476,0.029466791,0.110328089
22520,35660,SHEFFIELD,AL,0.070185786,0.097314305,0.114125351,0.073454588
22520,35610,ANDERSON,AL,0.009677032,0.002584560,0.002338634,0.008908903
22520,35645,KILLEN,AL,0.090391778,0.045173615,0.023854069,0.085082948
22520,35616,CHEROKEE,AL,0.028168245,0.013709406,0.004677268,0.026424547
22520,35648,LEXINGTON,AL,0.025110041,0.011911451,0.004209542,0.023529641
22520,35674,TUSCUMBIA,AL,0.124348766,0.124733116,0.250701590,0.127015225
22520,35654,RUSSELLVILLE,AL,0.006498684,0.005506237,0.002806361,0.006335653
22520,35582,RED BAY,AL,0.000021844,0.000000000,0.000000000,0.000019494
22520,35652,ROGERSVILLE,AL,0.059067029,0.038993145,0.016370440,0.056436049
22520,35646,LEIGHTON,AL,0.027742281,0.014383639,0.009822264,0.026210110
22520,35662,MUSCLE SHOALS,AL,0.016754590,0.029666255,0.000467727,0.017535139
22520,35677,WATERLOO,AL,0.016110183,0.007191819,0.001403181,0.015030119
22520,35617,CLOVERDALE,AL,0.000000000,0.000112372,0.000000000,0.000009747
22520,35631,FLORENCE,AL,0.008803259,0.030902349,0.000935454,0.010556173
22520,35653,RUSSELLVILLE,AL,0.002566707,0.000224744,0.000935454,0.002329571
22520,35661,MUSCLE SHOALS,AL,0.112367159,0.141251826,0.173526660,0.116147143
22540,53040,KEWASKUM,WI,0.004029025,0.001484120,0.005834306,0.003927043
22540,54964,PICKETT,WI,0.002137850,0.000890472,0.000000000,0.001991439
22540,53065,OAKFIELD,WI,0.018233396,0.004452360,0.008168028,0.017048204
22540,54937,FOND DU LAC,WI,0.203979690,0.187592757,0.148774796,0.201191141
22540,53057,MOUNT CALVARY,WI,0.014060476,0.007420600,0.002917153,0.013288666
22540,53919,BRANDON,WI,0.021070158,0.010982487,0.012252042,0.020156337
22540,53048,LOMIRA,WI,0.000164450,0.000000000,0.000000000,0.000148893
22540,54904,OSHKOSH,WI,0.000061669,0.000593648,0.000000000,0.000093058
22540,53946,MARKESAN,WI,0.000637244,0.000000000,0.000000000,0.000576959
22540,53019,EDEN,WI,0.018541739,0.009795191,0.009334889,0.017699609
22540,53049,MALONE,WI,0.023660246,0.013357079,0.011668611,0.022631677
22540,54932,ELDORADO,WI,0.009270870,0.004155536,0.001166861,0.008691606
22540,53023,GLENBEULAH,WI,0.000123338,0.000593648,0.000000000,0.000148893
22540,53079,SAINT CLOUD,WI,0.014224927,0.008311072,0.004084014,0.013530616
22540,53011,CASCADE,WI,0.001706169,0.000000000,0.000000000,0.001544761
22540,54971,RIPON,WI,0.090385841,0.113386762,0.095682614,0.091997022
22540,53010,CAMPBELLSPORT,WI,0.072604683,0.034431582,0.035005834,0.069011725
22540,54979,VAN DYNE,WI,0.013382120,0.005046008,0.003500583,0.012544202
22540,53963,WAUPUN,WI,0.047669949,0.051647373,0.039089848,0.047645636
22540,53014,CHILTON,WI,0.000328900,0.000296824,0.000000000,0.000316397
22540,54935,FOND DU LAC,WI,0.405513187,0.435440784,0.602100350,0.413660897
22540,54974,ROSENDALE,WI,0.013875470,0.006233304,0.012252042,0.013344500
22540,53061,NEW HOLSTEIN,WI,0.000287788,0.000296824,0.000000000,0.000279174
22540,53931,FAIRWATER,WI,0.002343413,0.000000000,0.005834306,0.002307835
22540,53006,BROWNSVILLE,WI,0.003987913,0.002671416,0.001166861,0.003815373
22540,54936,FOND DU LAC,WI,0.017719489,0.100920154,0.001166861,0.022408338
22580,28756,MILL SPRING,NC,0.002099642,0.001283697,0.000000000,0.001997321
22580,28711,BLACK MOUNTAIN,NC,0.001373840,0.000000000,0.000000000,0.001245389
22580,28018,BOSTIC,NC,0.077272020,0.036906290,0.017381228,0.073101957
22580,28114,MOORESBORO,NC,0.057105086,0.023106547,0.017381228,0.053810184
22580,28043,FOREST CITY,NC,0.301000570,0.453465982,0.440324450,0.314989308
22580,28150,SHELBY,NC,0.000544352,0.000320924,0.000000000,0.000516954
22580,28076,HENRIETTA,NC,0.000000000,0.000000000,0.001158749,0.000023498
22580,28160,SPINDALE,NC,0.069184509,0.142811297,0.150637312,0.076227178
22580,28019,CAROLEEN,NC,0.000000000,0.000000000,0.001158749,0.000023498
22580,28020,CASAR,NC,0.001866349,0.000641849,0.000000000,0.001738844
22580,28167,UNION MILLS,NC,0.038726735,0.010269576,0.001158749,0.035881289
22580,28139,RUTHERFORDTON,NC,0.276919488,0.272464698,0.281575898,0.276687736
22580,28074,HARRIS,NC,0.000000000,0.000000000,0.002317497,0.000046996
22580,28040,ELLENBORO,NC,0.097672248,0.024069320,0.026651217,0.090842870
22580,28024,CLIFFSIDE,NC,0.000000000,0.000000000,0.001158749,0.000023498
22580,28752,MARION,NC,0.000259215,0.000000000,0.000000000,0.000234979
22580,28746,LAKE LURE,NC,0.075820416,0.034338896,0.057937428,0.072420518
22580,28720,CHIMNEY ROCK,NC,0.000155529,0.000320924,0.001158749,0.000187983
22620,72392,WHEATLEY,AR,0.008519895,0.018218623,0.011194030,0.009357962
22620,72348,HUGHES,AR,0.048309617,0.053643725,0.029850746,0.048335910
22620,72376,PROCTOR,AR,0.001450195,0.001012146,0.000000000,0.001383351
22620,72322,CALDWELL,AR,0.000000000,0.000000000,0.003731343,0.000081374
22620,72394,WIDENER,AR,0.026647331,0.018218623,0.003731343,0.025469932
22620,72396,WYNNE,AR,0.003353576,0.000000000,0.000000000,0.003010823
22620,72360,MARIANNA,AR,0.000181274,0.000000000,0.000000000,0.000162747
22620,72340,GOODWIN,AR,0.000000000,0.000000000,0.003731343,0.000081374
22620,72335,FORREST CITY,AR,0.688933200,0.799595142,0.895522388,0.702335422
22620,72346,HETH,AR,0.032176199,0.027327935,0.003731343,0.031166083
22620,72372,PALESTINE,AR,0.077585426,0.030364372,0.029850746,0.072747986
22620,72326,COLT,AR,0.111665005,0.051619433,0.014925373,0.104727805
22620,72021,BRINKLEY,AR,0.000906372,0.000000000,0.000000000,0.000813736
22620,72359,MADISON,AR,0.000090637,0.000000000,0.003731343,0.000162747
22620,72368,MORO,AR,0.000181274,0.000000000,0.000000000,0.000162747
22660,80511,ESTES PARK,CO,0.000000000,0.000061177,0.000000000,0.000004441
22660,80541,MASONVILLE,CO,0.000000000,0.000061177,0.000000000,0.000004441
22660,80550,WINDSOR,CO,0.014718632,0.006790652,0.019249382,0.014330249
22660,80526,FORT COLLINS,CO,0.112261518,0.046311024,0.114528444,0.107567899
22660,80510,ALLENSPARK,CO,0.000110252,0.000000000,0.000215077,0.000106578
22660,80515,DRAKE,CO,0.001523481,0.000244708,0.003548769,0.001514290
22660,80612,CARR,CO,0.000425973,0.000061177,0.000000000,0.000381903
22660,80517,ESTES PARK,CO,0.051607924,0.070108895,0.051618454,0.052951312
22660,80524,FORT COLLINS,CO,0.103852303,0.182124067,0.192386278,0.113189868
22660,80525,FORT COLLINS,CO,0.140125186,0.179187569,0.180449511,0.144625824
22660,80528,FORT COLLINS,CO,0.053266714,0.028814389,0.063662759,0.051921062
22660,80504,LONGMONT,CO,0.000491122,0.000000000,0.000000000,0.000435192
22660,80553,FORT COLLINS,CO,0.000000000,0.000061177,0.000000000,0.000004441
22660,80538,LOVELAND,CO,0.131049448,0.121314083,0.102053984,0.129145425
22660,80527,FORT COLLINS,CO,0.011020181,0.028263795,0.000215077,0.011825675
22660,80539,LOVELAND,CO,0.008795097,0.020861373,0.000215077,0.009316660
22660,80535,LAPORTE,CO,0.010514025,0.010767160,0.003226153,0.010231451
22660,80540,LYONS,CO,0.004269756,0.000489416,0.000000000,0.003819031
22660,80547,TIMNATH,CO,0.025914214,0.013030711,0.009355845,0.024295256
22660,80534,JOHNSTOWN,CO,0.019103652,0.018414291,0.006237230,0.018522301
22660,80503,LONGMONT,CO,0.000150344,0.000000000,0.000000000,0.000133222
22660,80523,FORT COLLINS,CO,0.000000000,0.000061177,0.018926766,0.000786010
22660,80549,WELLINGTON,CO,0.028455020,0.005872996,0.014840305,0.026253619
22660,80522,FORT COLLINS,CO,0.006730379,0.034503854,0.000000000,0.008468480
22660,80521,FORT COLLINS,CO,0.095097297,0.041722746,0.102484138,0.091527968
22660,80513,BERTHOUD,CO,0.051066687,0.031139117,0.013334767,0.048062064
22660,80545,RED FEATHER LAKES,CO,0.004465203,0.001468249,0.000430154,0.004081035
22660,80532,GLEN HAVEN,CO,0.000255584,0.000000000,0.000107538,0.000230918
22660,80430,COALMONT,CO,0.000005011,0.000000000,0.000000000,0.000004441
22660,80512,BELLVUE,CO,0.008419238,0.005261226,0.000430154,0.007860099
22660,80537,LOVELAND,CO,0.108683341,0.151902606,0.102376600,0.111560119
22660,80536,LIVERMORE,CO,0.007622417,0.001101187,0.000107538,0.006838730
22700,50530,DAYTON,IA,0.030969760,0.005595971,0.033205619,0.028965517
22700,50217,PATON,IA,0.000104275,0.000000000,0.000000000,0.000091954
22700,50501,FORT DODGE,IA,0.769916580,0.950755456,0.874840358,0.788551724
22700,50533,EAGLE GROVE,IA,0.000990615,0.000000000,0.000000000,0.000873563
22700,50563,MANSON,IA,0.000521376,0.000000000,0.000000000,0.000459770
22700,50569,OTHO,IA,0.020385819,0.005595971,0.003831418,0.018574713
22700,50249,STRATFORD,IA,0.003388947,0.000000000,0.000000000,0.002988506
22700,50544,HARCOURT,IA,0.013399374,0.003357583,0.015325670,0.012643678
22700,50586,SOMERS,IA,0.000469239,0.000000000,0.000000000,0.000413793
22700,50538,FARNHAMVILLE,IA,0.000417101,0.000000000,0.000000000,0.000367816
22700,50524,CLARE,IA,0.012460897,0.001678791,0.007662835,0.011402299
22700,50518,BARNUM,IA,0.007247132,0.000000000,0.003831418,0.006528736
22700,50548,HUMBOLDT,IA,0.003023983,0.001119194,0.000000000,0.002758621
22700,50532,DUNCOMBE,IA,0.021063608,0.006715165,0.020434227,0.019862069
22700,50595,WEBSTER CITY,IA,0.000208551,0.000000000,0.000000000,0.000183908
22700,50557,LEHIGH,IA,0.020855057,0.003357583,0.006385696,0.018896552
22700,50594,VINCENT,IA,0.007664234,0.001678791,0.003831418,0.007034483
22700,50516,BADGER,IA,0.016214807,0.003357583,0.005108557,0.014758621
22700,50523,CALLENDER,IA,0.018039625,0.001678791,0.002554278,0.016137931
22700,50591,THOR,IA,0.000573514,0.000000000,0.000000000,0.000505747
22700,50566,MOORLAND,IA,0.010583942,0.001678791,0.001277139,0.009517241
22700,50543,GOWRIE,IA,0.038633994,0.012870733,0.019157088,0.035816092
22700,50521,BURNSIDE,IA,0.002867570,0.000559597,0.002554278,0.002666667
22780,65552,PLATO,MO,0.003289018,0.001510574,0.000000000,0.003090648
22780,65473,FORT LEONARD WOOD,MO,0.292064811,0.135196375,0.170773152,0.280898518
22780,65550,NEWBURG,MO,0.004362277,0.000000000,0.000849618,0.004046519
22780,65457,DEVILS ELBOW,MO,0.005227808,0.000755287,0.004248088,0.005002390
22780,65459,DIXON,MO,0.110337903,0.047583082,0.037383178,0.104954596
22780,65556,RICHLAND,MO,0.071354383,0.043806647,0.085811385,0.070734427
22780,65583,WAYNESVILLE,MO,0.262048193,0.364048338,0.420560748,0.272295683
22780,65534,LAQUEY,MO,0.016860546,0.003776435,0.087510620,0.018958101
22780,65461,DUKE,MO,0.000900152,0.000755287,0.000000000,0.000860284
22780,65584,SAINT ROBERT,MO,0.180792134,0.365558912,0.179269329,0.188529552
22780,65452,CROCKER,MO,0.052762775,0.037009063,0.013593883,0.050629282
22800,52632,KEOKUK,IA,0.359216669,0.465273095,0.540284360,0.374805208
22800,52631,HOUGHTON,IA,0.000398497,0.000674309,0.001184834,0.000452420
22800,52649,SALEM,IA,0.002561767,0.000674309,0.000000000,0.002312371
22800,52657,SAINT PAUL,IA,0.004041899,0.004045853,0.003554502,0.004021515
22800,52630,HILLSBORO,IA,0.002334054,0.001348618,0.001184834,0.002211833
22800,52627,FORT MADISON,IA,0.373391780,0.426163183,0.332938389,0.375609511
22800,52625,DONNELLSON,IA,0.073551178,0.033715442,0.045023697,0.069371136
22800,52658,WEVER,IA,0.031082774,0.014160486,0.004739336,0.028703564
22800,52626,FARMINGTON,IA,0.010190140,0.001348618,0.000000000,0.009098678
22800,52619,ARGYLE,IA,0.015029033,0.004045853,0.002369668,0.013673151
22800,52624,DENMARK,IA,0.002447911,0.000674309,0.003554502,0.002362640
22800,52656,WEST POINT,IA,0.066435159,0.023600809,0.029620853,0.061679988
22800,52639,MONTROSE,IA,0.058806786,0.021577883,0.033175355,0.054943950
22800,52648,PILOT GROVE,IA,0.000512353,0.002697235,0.002369668,0.000754034
22820,80750,SNYDER,CO,0.013771338,0.000000000,0.001552795,0.012159012
22820,80653,WELDONA,CO,0.039807775,0.007770008,0.007763975,0.035910036
22820,80705,LOG LANE VILLAGE,CO,0.030698609,0.007770008,0.001552795,0.027657028
22820,80654,WIGGINS,CO,0.112107302,0.054390054,0.077639752,0.106029106
22820,80723,BRUSH,CO,0.221847655,0.204351204,0.208074534,0.219870220
22820,80701,FORT MORGAN,CO,0.558599914,0.724941725,0.697204969,0.577710578
22820,80741,MERINO,CO,0.000215177,0.000000000,0.000000000,0.000189000
22820,80754,STONEHAM,CO,0.000071726,0.000000000,0.000000000,0.000063000
22820,80649,ORCHARD,CO,0.007172572,0.000777001,0.004658385,0.006552007
22820,80742,NEW RAYMER,CO,0.000717257,0.000000000,0.000000000,0.000630001
22820,80733,HILLROSE,CO,0.014990676,0.000000000,0.001552795,0.013230013
22840,35966,FLAT ROCK,AL,0.019486028,0.011346999,0.010062893,0.018804320
22840,35974,GERALDINE,AL,0.024051896,0.025622255,0.016352201,0.024009907
22840,35979,HIGDON,AL,0.011876248,0.004026354,0.000000000,0.011167932
22840,35959,CEDAR BLUFF,AL,0.000798403,0.000000000,0.000000000,0.000733827
