year,operator_id,operator_name,n_ccns,n_states,state_codes,cbsa_codes,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Total Cost,Total HHA Medicare Program Cost,"Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Net Income or Loss for the period (line 18 plus line 32),Total Assets,Total Liabilities,Fund Balance,Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total Hospice Days Total,Total Hospice Expenses
2021,10161,AID HOME HEALTH,1,1,CA,31080,1331906.0,0.0,0.0,1331906.0,1331906.0,0.0,0.0,1331906.0,1519675.0,1756394.0,6302.0,6641.0,994130.0,1597288.0,-265382.0,-265382.0,206751.0,350001.0,-143250.0,1404935.0,86594.0,2197.0,4932.0,0.0,0.0
2021,10162,TENDER CARE PEDIATRIC SERVICES  INC.,1,1,CO,22660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10163,APLMED HC LLC,1,1,CO,19740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10164,PRUDENTIAL HOME HEALTH SERVICES,1,1,IL,16980,419244.0,0.0,36024.0,455268.0,419244.0,0.0,36024.0,455268.0,501602.0,333729.0,2527.0,1720.0,333760.0,509902.0,-54634.0,-54634.0,52999.0,0.0,52999.0,465069.0,26772.0,316.0,756.0,0.0,0.0
2021,10165,DMJ HOME HEALTH CARE INC,1,1,IL,16980,11648260.0,0.0,0.0,11648260.0,11648260.0,0.0,0.0,11648260.0,9114942.0,5532014.0,58894.0,36513.0,7965500.0,9137102.0,2511158.0,2511158.0,1007806.0,971818.0,35988.0,6889663.0,491793.0,65868.0,23833.0,0.0,0.0
2021,10166,STEADY STEPS HOME HEALTH & REHAB LLC,1,1,MA,14460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10167,OPTIMA HOME HEALTHCARE LLC,1,1,MO,28140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10168,PEMI-BAKER HOSPICE AND HOME HEALTH,1,1,NH,,4335888.0,443229.0,2045766.0,6824883.0,2818113.0,192057.0,1187165.0,4197335.0,1772097.0,968532.0,7511.0,3997.0,798098.0,4416102.0,-218767.0,859681.0,4460825.0,888351.0,3572474.0,819437.0,106371.0,18051.0,1293.0,9921.0,716082.0
2021,10169,DOMINICAN SISTER FAMILY HEALTH SERV,1,1,NY,35620,15259035.0,399419.0,8497469.0,24155923.0,14958270.0,463585.0,5374581.0,20796436.0,20539934.0,11949528.0,93484.0,54869.0,9293043.0,22026563.0,-1230127.0,2380241.0,9975868.0,8393096.0,1582772.0,14047521.0,315316.0,249536.0,43198.0,0.0,0.0
2021,10170,LITTLE SISTERS OF THE ASSUMPTION FAM,1,1,NY,35620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10171,HEARTS FOR HOSPICE AND HOME HEALTH,1,1,UT,39340,827970.0,1679.0,85608.0,915257.0,827970.0,1679.0,85608.0,915257.0,592800.0,478652.0,3584.0,3097.0,469105.0,778787.0,136470.0,136470.0,5230846.0,748916.0,4481930.0,610911.0,14780.0,7720.0,0.0,0.0,0.0
2021,10172,RIVERSIDE HOSPICE AND HOMECARE SERVI,1,1,VA,99999,2222752.0,0.0,4400395.0,6623147.0,1640298.0,0.0,1032742.0,2673040.0,2991714.0,1648636.0,14388.0,7911.0,1995856.0,5419219.0,-2746179.0,-622790.0,3091046.0,1927874.0,1163172.0,1566826.0,21662.0,27573.0,5972.0,0.0,0.0
2021,10173,RICHLANDS HOME CARE,1,1,VA,14140,0.0,0.0,438146.0,438146.0,0.0,0.0,438146.0,438146.0,454458.0,156491.0,4882.0,1691.0,289950.0,483002.0,-44856.0,-44856.0,52471.0,128974.0,-76503.0,235392.0,3439.0,3892.0,465.0,0.0,0.0
2021,10174,RICHMOND HHA,1,1,VA,40060,1410645.0,0.0,118856.0,1529501.0,1469219.0,0.0,126340.0,1595559.0,2388904.0,871545.0,9717.0,3460.0,569835.0,2303031.0,-707472.0,-693190.0,1358137.0,1559689.0,-201552.0,733906.0,7348.0,12856.0,7753.0,0.0,0.0
2021,10175,VELOCITY HOME HEALTHCARE,1,1,VA,47900,325662.0,0.0,0.0,325662.0,325662.0,0.0,0.0,325662.0,360904.0,355097.0,1050.0,1028.0,263100.0,387881.0,-62219.0,-44219.0,35059.0,0.0,35059.0,309064.0,2747.0,4020.0,9547.0,0.0,0.0
2021,10176,NEW CHAPTER HOME HEALTH,1,1,CA,31080,1162895.0,0.0,0.0,1162895.0,1162895.0,0.0,0.0,1162895.0,738145.0,737544.0,4348.0,4326.0,644230.0,906039.0,256856.0,256856.0,49058.0,1.0,49057.0,1173838.0,38991.0,372.0,218.0,0.0,0.0
2021,10177,COLORADO HOME HEALTH,1,1,CA,31080,1382632.0,0.0,0.0,1382632.0,1382632.0,0.0,0.0,1382632.0,1282793.0,1281234.0,4797.0,4749.0,710360.0,1371808.0,10824.0,10824.0,27527.0,111040.0,-83513.0,1317479.0,16055.0,567.0,1828.0,0.0,0.0
2021,10178,ANGELES HOME HEALTH CARE,1,1,CA,31080,246586.0,0.0,0.0,246586.0,246586.0,0.0,0.0,246586.0,91941.0,81126.0,1208.0,1071.0,139755.0,243090.0,3496.0,3496.0,83714.0,80218.0,3496.0,291329.0,0.0,0.0,0.0,0.0,0.0
2021,10179,JOY HOME HEALTH CARE INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10180,BRILLIANT HEALTH HOME CARE  INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10181,STAT HOME HEALTH INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10182,QUEEN HOME HEALTH INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10183,SKYLINE HOME HEALTH CARE INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10184,AGAPEHEART HOME HEALTH SERVICES LLC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10185,REVIVE HOME HEALTH AGENCY INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10186,UNISTAFF REGISTRY  LLC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10187,ALL MODERN HEALTHCARE,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10188,ABACUS HEALTHCARE DBA HOMEPRAC,1,1,TX,44860,1817992.0,0.0,918460.0,2736452.0,1817992.0,0.0,838457.0,2656449.0,2282837.0,1052885.0,20716.0,11443.0,1716300.0,2517127.0,139322.0,139322.0,617724.0,729603.0,-111879.0,1744095.0,68707.0,8675.0,0.0,0.0,0.0
2021,10189,RESILIENT HEALTHCARE CORP OF AMERICA,1,1,TX,19100,4052335.0,0.0,122400.0,4174735.0,1046257.0,0.0,122400.0,1168657.0,2024899.0,703871.0,11723.0,4299.0,635570.0,2094463.0,-925806.0,-708260.0,652121.0,1954643.0,-1302522.0,643573.0,59550.0,12543.0,7432.0,0.0,0.0
2021,10190,C&C ULTRA HEALTHCARE PROVIDERS INC,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10191,JESSNIC HOME HEALTH AGENCY  INC,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10192,ORION HEALTH SERVICES  INC.,1,1,TX,32580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10193,PRIME CARE MEDICAL SERIVCES,1,1,TX,26420,0.0,40047.0,0.0,40047.0,0.0,32142.0,0.0,32142.0,56956.0,42111.0,163.0,116.0,25184.0,56956.0,-24814.0,-24814.0,245896.0,388731.0,-142835.0,17074.0,6660.0,1450.0,0.0,0.0,0.0
2021,10194,DFW CONSOLIDATED HEALTHCARE SERV LLC,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10195,KINA HEALTHCARE SERVICES  INC.,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10196,JUBILEE CARE HOME HEALTH CARE,1,1,TX,26420,555269.0,0.0,7825.0,563094.0,555269.0,0.0,7825.0,563094.0,485496.0,296355.0,3466.0,2110.0,348030.0,495333.0,67761.0,67761.0,29670.0,-43580.0,73250.0,430634.0,33220.0,3289.0,830.0,0.0,0.0
2021,10197,JJ HOME HEALTH SERVICES,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10198,CARE AT HEART HOME HEALTH,1,1,TX,21340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10199,GENUS HOME CARE OF SAN BERNARDINO,1,1,CA,40140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10200,TETON HEALTHCARE INC. HOME HEALTH &,1,1,ID,46300,1530218.0,300377.0,398013.0,2228608.0,1530218.0,256619.0,321776.0,2108613.0,744356.0,313770.0,3935.0,1639.0,313045.0,2154205.0,-45592.0,43077.0,598706.0,243577.0,355129.0,433434.0,0.0,9652.0,1902.0,7307.0,676724.0
2021,10201,NEW HAVEN HOME HEALTH CARE INC.,1,1,IL,16980,490028.0,0.0,0.0,490028.0,490028.0,0.0,0.0,490028.0,474534.0,414986.0,3047.0,2687.0,405450.0,520356.0,-30328.0,-30328.0,68594.0,240313.0,-171719.0,649818.0,3696.0,1859.0,4959.0,0.0,0.0
2021,10202,LINCOLN HOME HEALTH CARE INC,1,1,IL,16980,2180633.0,0.0,0.0,2180633.0,2180633.0,0.0,0.0,2180633.0,1749790.0,1528825.0,13514.0,10248.0,1536900.0,1941788.0,238845.0,238845.0,778483.0,392336.0,386147.0,2288554.0,77837.0,13768.0,7383.0,0.0,0.0
2021,10203,QUALITY REHABILITATION SVCS LLC,1,1,MI,19820,999261.0,52055.0,1433184.0,2484500.0,909783.0,52055.0,1433184.0,2395022.0,1586016.0,597622.0,15030.0,4718.0,989536.0,1898354.0,496668.0,496668.0,617461.0,256300.0,361161.0,818216.0,64919.0,11249.0,4806.0,0.0,0.0
2021,10204,MIRACLE HME HEALTH CARE  LLC,1,1,MI,19820,177593.0,0.0,0.0,177593.0,177593.0,0.0,0.0,177593.0,296781.0,278396.0,941.0,881.0,175000.0,299620.0,-122027.0,-122027.0,225501.0,340543.0,-115042.0,231975.0,0.0,1250.0,203.0,0.0,0.0
2021,10205,RITECHOICE HC SERVICES,1,1,OH,45780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10206,ALPOWA HEALTHCARE  INC.,1,1,WA,30300,6813210.0,423996.0,1657286.0,8894492.0,6813210.0,352905.0,1599551.0,8765666.0,4560741.0,2962895.0,25032.0,16284.0,2638407.0,7111002.0,1654664.0,1736397.0,6236431.0,1084187.0,5152244.0,3636717.0,22218.0,43532.0,8189.0,21642.0,1401570.0
2021,10207,JOSHUA TREE HEALTHCARE  INC.,1,1,CA,37100,973598.0,98761.0,1255399.0,2327758.0,959428.0,29581.0,907035.0,1896044.0,2231797.0,719122.0,9632.0,3104.0,579630.0,2190544.0,-294500.0,-294501.0,-228967.0,68331.0,-297298.0,830019.0,51820.0,8439.0,8156.0,0.0,0.0
2021,10208,GAMMA HOME HEALTH INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10209,1ST AIDE HOME HEALTH AGENCY INC.,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10210,MERCY HEALTHCARE SERVICES INC,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10211,JEN MERIT HOME HEALTH  INC,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10212,ALLEGIANCE HHS,1,1,TX,46340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10213,M & L MEDICAL SERIVCES INC,1,1,TX,19100,313900.0,0.0,112811.0,426711.0,313900.0,0.0,112811.0,426711.0,466998.0,466999.0,1765.0,1765.0,304500.0,510079.0,-83368.0,-83368.0,426022.0,552110.0,-126089.0,258509.0,33377.0,1188.0,2039.0,0.0,0.0
2021,10214,NORTHPOINT HEALTHCARE SERV INC,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10215,GIODERK HOME HEALTH  INC,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10216,UNITED PLUSW HOME HEALTH LLC,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10217,ARIZONA HOME CARE. L.L.C.,1,1,AZ,38060,5050826.0,0.0,1994256.0,7045082.0,4741624.0,0.0,1576958.0,6318582.0,8373597.0,4048635.0,41540.0,20539.0,3310787.0,8518416.0,-2199834.0,-824385.0,1251409.0,310577.0,940832.0,4263544.0,311594.0,73591.0,16314.0,0.0,0.0
2021,10218,AREA AGENCY ON AGNIG OF WESTERN ARK,1,1,AR,22900,12180526.0,0.0,0.0,12180526.0,12180526.0,0.0,0.0,12180526.0,309522.0,108109.0,4818.0,934.0,155765.0,12418714.0,-238188.0,1129671.0,8570259.0,927288.0,7642971.0,187105.0,0.0,1908.0,0.0,2288.0,186595.0
2021,10219,ZION NURSING SERVICES,1,1,CA,31080,2495885.0,0.0,0.0,2495885.0,2495885.0,0.0,0.0,2495885.0,1587337.0,1471385.0,8088.0,8261.0,1720280.0,1715707.0,780178.0,840978.0,368730.0,29895.0,338835.0,2329253.0,60568.0,756.0,3088.0,0.0,0.0
2021,10220,A&G HOME HEALTH CARE INC,1,1,CA,31080,1022503.0,0.0,0.0,1022503.0,1022503.0,0.0,0.0,1022503.0,643754.0,615748.0,3643.0,3597.0,496650.0,997966.0,24537.0,24537.0,280697.0,231017.0,49680.0,961390.0,12720.0,567.0,2155.0,0.0,0.0
2021,10221,EMIZA HOME HEALTH CARE,1,1,CA,31080,1049242.0,0.0,0.0,1049242.0,1049242.0,0.0,0.0,1049242.0,451936.0,458063.0,4233.0,4261.0,536805.0,915766.0,133476.0,133476.0,377752.0,30218.0,347534.0,929439.0,39844.0,944.0,0.0,0.0,0.0
2021,10222,INTERIM HEALTHCARE OF FAIRFIELD COU,1,1,CT,14860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10223,A & B HOME HEALTH,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10224,NATIONS BEST CARE HOME HEALTH CORP,1,1,FL,33100,1028931.0,0.0,97315.0,1126246.0,1028931.0,0.0,97315.0,1126246.0,926819.0,652923.0,11571.0,7270.0,1090500.0,992257.0,133989.0,216795.0,487867.0,495610.0,-7743.0,625242.0,109116.0,5895.0,6398.0,0.0,0.0
2021,10225,ALL SOLUTIONS HEALTHCARE INC,1,1,IL,16980,256036.0,0.0,86321.0,342357.0,256036.0,0.0,84086.0,340122.0,445345.0,215258.0,3184.0,1484.0,330250.0,370141.0,-30019.0,-30019.0,74903.0,367633.0,-292730.0,336600.0,7140.0,6308.0,0.0,0.0,0.0
2021,10226,HOME CARE TECHNOLOGIES LTD,1,1,IL,16980,162261.0,0.0,15105.0,177366.0,162261.0,0.0,15105.0,177366.0,559346.0,376193.0,1060.0,753.0,174900.0,573895.0,-396529.0,-396529.0,49383.0,1071944.0,-1022561.0,199369.0,3907.0,1400.0,1948.0,0.0,0.0
2021,10227,PROFESSIONAL H.H. SERVICES,1,1,IN,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788291.0,538326.0,4312.0,2962.0,415700.0,911669.0,-911669.0,-911669.0,73560.0,138109.0,-64549.0,616773.0,6902.0,4991.0,652.0,0.0,0.0
2021,10228,INTERIM HEALTH CARE OF WICHITA INC,1,1,KS,48620,4591528.0,143442.0,17916401.0,22651371.0,4591528.0,143442.0,17916401.0,22651371.0,4475817.0,1978765.0,36354.0,16219.0,3186876.0,26968429.0,-4317058.0,5073983.0,1077783.0,221803.0,855980.0,2439241.0,394712.0,46202.0,6383.0,0.0,0.0
2021,10229,GIRLING HEALTH CARE  NY,1,1,NY,35620,49222782.0,19407555.0,6533075.0,75163412.0,49222782.0,19407555.0,6533075.0,75163412.0,50221114.0,28836361.0,369228.0,220987.0,29348231.0,53757956.0,21405456.0,21413796.0,33845626.0,13195437.0,20650189.0,42196436.0,10031371.0,570688.0,215052.0,0.0,0.0
2021,10230,COMPASSION HOME HEALTH CARE,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10231,INNOVATIVE HOME HEALTH PRACTICE,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10232,ANGELES VISITANTES  INC.,1,1,PR,38660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10233,METRO CARE TEAM  LLC,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10234,HONORCARE HOME HEALTH,1,1,TX,41700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10235,PROVIDIAN HEALTH CARE INC,1,1,TX,26420,413949.0,0.0,0.0,413949.0,413949.0,0.0,0.0,413949.0,889620.0,600712.0,3771.0,2550.0,414700.0,940713.0,-526764.0,-526764.0,452.0,637520.0,-637068.0,486691.0,23946.0,8119.0,5342.0,0.0,0.0
2021,10236,EPIONE HOME CARE CARE  INC.,1,1,CA,31080,607235.0,0.0,0.0,607235.0,607235.0,0.0,0.0,607235.0,204065.0,203980.0,2097.0,2096.0,314400.0,216063.0,391172.0,391172.0,607235.0,74958.0,532277.0,607235.0,0.0,0.0,0.0,0.0,0.0
2021,10237,ALMA HOME HEALTH  INC,1,1,CA,40140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10238,GOOD DAY HOME HEALTH CARE INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10239,SOCIAL HOME HEALTH CARE INC,1,1,CA,31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10240,UNITY CARE HOME HEALTH  INC.,1,1,TX,26420,211744.0,0.0,2097.0,213841.0,211744.0,0.0,2097.0,213841.0,201873.0,201879.0,1357.0,1357.0,239050.0,221152.0,-7311.0,-7311.0,7024.0,-70712.0,77736.0,168076.0,25132.0,1202.0,1064.0,0.0,0.0
2021,10241,NCJ HEALTH SYSTEM  INC.,1,1,TX,26420,2706532.0,0.0,0.0,2706532.0,2706532.0,0.0,0.0,2706532.0,265598.0,265599.0,1999.0,1999.0,311697.0,2615148.0,91384.0,91384.0,84515.0,123390.0,-38875.0,365043.0,51970.0,153.0,536.0,0.0,0.0
2021,10242,A & M NURSING SERVICES,1,1,TX,15180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10243,WEST COAST HOME HEALTH AGENCY INC,1,1,FL,34940,344227.0,0.0,958717.0,1302944.0,344227.0,0.0,958717.0,1302944.0,1429902.0,275356.0,12382.0,2207.0,259585.0,1451366.0,-148422.0,-148422.0,514809.0,808784.0,-293975.0,301245.0,56317.0,150.0,442.0,0.0,0.0
2021,10244,GRANNYS HOME HEALTH AGENCY INC,1,1,FL,33100,1940607.0,0.0,0.0,1940607.0,1940607.0,0.0,0.0,1940607.0,1725968.0,1584863.0,17530.0,15994.0,2398950.0,1870097.0,70510.0,70510.0,362519.0,60165.0,302354.0,1162787.0,409639.0,5971.0,5024.0,0.0,0.0
2021,10245,HIGH STANDARD HEALTH SERVICES  INC.,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875600.0,4261766.0,35378.0,27667.0,2866600.0,4875600.0,-4875600.0,-4875600.0,1301310.0,736149.0,565161.0,3811612.0,741552.0,26100.0,48130.0,0.0,0.0
2021,10246,MIDWEST HEALTHCARE  INC,1,1,MI,19820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10247,AMERICARE HEALTHCARE SERVICES,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10248,BETTER HOME CARE SERVICES INC,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10249,A AMERICAN HOME HEALTH CARE,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10250,EXCELLENCE HOME HEALTHCARE LLC,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10251,1ST CHOICE HOME HEALTHCARE LLC,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
