cbsa_cd,cbsa_name,state,n_agencies,total_revenue,revenue_1M_5M,revenue_5M_10M,revenue_10M_50M,revenue_50M_plus,pct_revenue_under_1M,pct_revenue_1m_5m,pct_revenue_5M_10M,pct_revenue_10M_20M,pct_revenue_20M_50M,pct_revenue_50M_plus,pct_revenue_top2,n_agencies_1m_to_5m,pct_agencies_ownership_change,pct_revenue_ownership_change
40060,"Richmond, VA",VA,20,122466149.0,24071233.0,50752906.0,46987257.0,0.0,0.005346399844744036,0.19655417596253474,0.4144239564518355,0.0,0.3836754677408857,0.0,0.3836754677408857,10,0.05,0.032603736074039526
40140,"Riverside-San Bernardino-Ontario, CA",CA,28,40926587.0,20222795.0,12844885.0,0.0,0.0,0.19202449009491068,0.4941236609835069,0.31385184892158247,0.0,0.0,0.0,0.31385184892158247,11,0.0,0.0
40220,"Roanoke, VA",VA,7,43673315.0,5525155.0,12719272.0,25428888.0,0.0,0.0,0.1265110056335316,0.2912366968250521,0.5822522975414163,0.0,0.0,0.5822522975414163,3,0.0,0.0
40340,"Rochester, MN",MN,6,19886246.0,4969830.0,13396039.0,0.0,0.0,0.07645369568494728,0.24991292977065657,0.6736333745443962,0.0,0.0,0.0,0.6736333745443962,2,0.0,0.0
40380,"Rochester, NY",NY,2,65752888.0,0.0,0.0,12768764.0,52984124.0,0.0,0.0,0.0,0.19419320410686752,0.0,0.8058067958931325,1.0,0,0.0,0.0
40420,"Rockford, IL",IL,4,140917765.0,2013382.0,0.0,10676136.0,127843678.0,0.002729031360950126,0.014287637900019206,0.0,0.07576146272260278,0.0,0.9072218680164279,0.9829833307390307,1,0.0,0.0
40484,"Rockingham County-Strafford County, NH",NH,7,67699958.0,5181738.0,6080401.0,56437819.0,0.0,0.0,0.07653975206306628,0.08981395527601362,0.8336462926609202,0.0,0.0,0.4864291644021404,2,0.14285714285714285,0.03720798467851339
40580,"Rocky Mount, NC",NC,2,11389155.0,1967659.0,9421496.0,0.0,0.0,0.0,0.17276602171100489,0.8272339782889951,0.0,0.0,0.0,1.0,1,0.0,0.0
40660,"Rome, GA",GA,3,23520700.0,4284109.0,8461386.0,10775205.0,0.0,0.0,0.18214207060164025,0.3597420995123444,0.4581158298860153,0.0,0.0,0.8178579293983598,1,0.0,0.0
40900,"Sacramento-Roseville-Folsom, CA",CA,26,100575546.0,37393442.0,21174770.0,37496201.0,0.0,0.04485317932054776,0.37179457121714254,0.2105359686538515,0.1310405712338862,0.24177570957457192,0.0,0.37281628080845813,14,0.0,0.0
40980,"Saginaw, MI",MI,7,47910727.0,4565240.0,24648541.0,17571822.0,0.0,0.02348375970166347,0.09528638544766811,0.5144681064847962,0.3667617483658722,0.0,0.0,0.565798531923759,1,0.0,0.0
41060,"St. Cloud, MN",MN,2,9479592.0,4334538.0,5145054.0,0.0,0.0,0.0,0.45724942592466006,0.54275057407534,0.0,0.0,0.0,1.0,1,0.0,0.0
41100,"St. George, UT",UT,10,40112621.0,11613824.0,7924889.0,19281870.0,0.0,0.0322102612043227,0.2895304198646107,0.19756597306368986,0.4806933458673768,0.0,0.0,0.6782593189310666,5,0.0,0.0
41140,"St. Joseph, MO-KS",MO,3,3823019.0,3057192.0,0.0,0.0,0.0,0.20031995655789311,0.7996800434421069,0.0,0.0,0.0,0.0,0.9389435417401797,1,0.0,0.0
41180,"St. Louis, MO-IL",MO,38,386856890.0,57206730.0,39803715.0,44623794.0,239038184.0,0.01598644656425791,0.1478756911890596,0.10289002478410039,0.0,0.1153496167536269,0.6178982207089552,0.6178982207089552,18,0.0,0.0
41304,"St. Petersburg-Clearwater-Largo, FL",FL,38,135999240.0,41459105.0,42375110.0,49732746.0,0.0,0.017884504354583157,0.30484806385682744,0.31158343237800445,0.36568399941058494,0.0,0.0,0.19585155769988127,21,0.02631578947368421,0.013460766398400461
41420,"Salem, OR",OR,4,40151684.0,4964557.0,14737402.0,20449725.0,0.0,0.0,0.12364505060360606,0.36704318553612847,0.0,0.5093117638602654,0.0,0.6970937258820825,1,0.0,0.0
41500,"Salinas, CA",CA,2,21723247.0,4757154.0,0.0,16966093.0,0.0,0.0,0.21898908574763248,0.0,0.7810109142523676,0.0,0.0,1.0,1,0.0,0.0
41540,"Salisbury, MD",MD,3,32639363.0,2749316.0,5252435.0,24637612.0,0.0,0.0,0.08423313898619897,0.16092333051965504,0.0,0.754843530494146,0.0,0.915766861013801,1,0.0,0.0
41620,"Salt Lake City-Murray, UT",UT,22,178186966.0,18717268.0,32315042.0,67076532.0,56391242.0,0.020691086911485995,0.10504285706284489,0.1813546901067949,0.0930979542016558,0.2833410946567214,0.316472317060497,0.4871975372205395,7,0.045454545454545456,0.033986795644749906
41660,"San Angelo, TX",TX,3,15840809.0,2108966.0,13731843.0,0.0,0.0,0.0,0.13313499329485004,0.86686500670515,0.0,0.0,0.0,0.86686500670515,1,0.0,0.0
41700,"San Antonio-New Braunfels, TX",TX,66,239882971.0,71008654.0,59473973.0,96982448.0,0.0,0.051766475745375025,0.29601373413038146,0.24792911623559974,0.3124672363675202,0.09182343752112358,0.0,0.17311714052432675,28,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",CA,11,38221926.0,4546281.0,5222707.0,24247407.0,0.0,0.1100292800525018,0.11894432007429454,0.1366416490890595,0.0,0.6343847507841441,0.0,0.7710263998732036,2,0.0,0.0
41780,"Sandusky, OH",OH,1,361471.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
41884,"San Francisco-San Mateo-Redwood City, CA",CA,5,22517427.0,7199497.0,15317930.0,0.0,0.0,0.0,0.319730002899532,0.680269997100468,0.0,0.0,0.0,0.680269997100468,3,0.0,0.0
41940,"San Jose-Sunnyvale-Santa Clara, CA",CA,5,9337479.0,8186459.0,0.0,0.0,0.0,0.12326881806106338,0.8767311819389366,0.0,0.0,0.0,0.0,0.7470453213335205,3,0.0,0.0
41980,"San Juan-Bayamón-Caguas, PR",PR,18,56495069.0,30922642.0,23158096.0,0.0,0.0,0.04273525181463182,0.5473511679399843,0.4099135802453839,0.0,0.0,0.0,0.31741412688601195,11,0.0,0.0
42020,"San Luis Obispo-Paso Robles, CA",CA,1,1061410.0,1061410.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
42034,"San Rafael, CA",CA,1,4049229.0,4049229.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
42140,"Santa Fe, NM",NM,1,1979080.0,1979080.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
42200,"Santa Maria-Santa Barbara, CA",CA,1,3156358.0,3156358.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
42220,"Santa Rosa-Petaluma, CA",CA,3,10485324.0,4005153.0,6008035.0,0.0,0.0,0.045028269989558736,0.38197703761943835,0.5729946923910029,0.0,0.0,0.0,0.9549717300104412,1,0.0,0.0
42340,"Savannah, GA",GA,4,27785569.0,4792444.0,8359678.0,14633447.0,0.0,0.0,0.17247960623012615,0.3008640204560864,0.5266563733137875,0.0,0.0,0.8275203937698739,2,0.0,0.0
42540,"Scranton--Wilkes-Barre, PA",PA,27,101625601.0,59558092.0,23097958.0,16336593.0,0.0,0.025908412585919173,0.5860540199904943,0.22728483544220318,0.16075273198138332,0.0,0.0,0.2542527940375969,19,0.0,0.0
42644,"Seattle-Bellevue-Kent, WA",WA,11,68340787.0,15864890.0,19681970.0,32793927.0,0.0,0.0,0.23214380015846175,0.2879974150722028,0.16992765974439247,0.309931125024943,0.0,0.47985878476933547,6,0.18181818181818182,0.4465495839256285
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",FL,7,21539819.0,11552969.0,9391542.0,0.0,0.0,0.027637558142898044,0.5363540427150293,0.4360083991420726,0.0,0.0,0.0,0.6160098188383105,5,0.0,0.0
42700,"Sebring, FL",FL,2,3922029.0,3922029.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.5,0.2667206183330108
43300,"Sherman-Denison, TX",TX,12,39612722.0,20273036.0,0.0,17270166.0,0.0,0.05224382207312085,0.5117809374473181,0.0,0.4359752404795611,0.0,0.0,0.5388599147516295,8,0.0,0.0
43340,"Shreveport-Bossier City, LA",LA,9,31799912.0,15743981.0,14189230.0,0.0,0.0,0.0587014517524451,0.49509511221288915,0.4462034360346658,0.0,0.0,0.0,0.4462034360346658,5,0.0,0.0
43580,"Sioux City, IA-NE-SD",IA,3,15736183.0,6618696.0,9117487.0,0.0,0.0,0.0,0.4206036495635568,0.5793963504364432,0.0,0.0,0.0,0.8150075529752037,2,0.0,0.0
43620,"Sioux Falls, SD-MN",SD,3,16816984.0,6577779.0,0.0,10239205.0,0.0,0.0,0.39113904134058763,0.0,0.6088609586594124,0.0,0.0,0.8834120315509606,2,0.0,0.0
43640,"Slidell-Mandeville-Covington, LA",LA,9,32779965.0,13668201.0,18314852.0,0.0,0.0,0.02431094725085887,0.41696813892266205,0.558720913826479,0.0,0.0,0.0,0.3869257334472444,4,0.0,0.0
43780,"South Bend-Mishawaka, IN-MI",IN,4,21361337.0,7287496.0,0.0,14073841.0,0.0,0.0,0.3411535523268043,0.0,0.6588464476731958,0.0,0.0,0.8215749791316901,3,0.0,0.0
44060,"Spokane-Spokane Valley, WA",WA,9,55860237.0,10856128.0,16492562.0,28511547.0,0.0,0.0,0.19434446724599466,0.29524690344582677,0.5104086293081785,0.0,0.0,0.5104086293081785,4,0.1111111111111111,0.3159224333401951
44100,"Springfield, IL",IL,5,19111081.0,6398644.0,12185034.0,0.0,0.0,0.027596712085517297,0.33481329496745893,0.6375899929470238,0.0,0.0,0.0,0.6375899929470238,2,0.0,0.0
44140,"Springfield, MA",MA,10,76201047.0,9844744.0,23958464.0,42397839.0,0.0,0.0,0.12919434033498253,0.3144112179980939,0.5563944416669235,0.0,0.0,0.3892447698258004,4,0.0,0.0
44180,"Springfield, MO",MO,9,66935397.0,10853844.0,23481615.0,32580334.0,0.0,0.00029287941625265925,0.16215402442447605,0.35081012517188775,0.48674297098738356,0.0,0.0,0.48674297098738356,3,0.0,0.0
44220,"Springfield, OH",OH,1,6848012.0,0.0,6848012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
44300,"State College, PA",PA,3,4369130.0,4019575.0,0.0,0.0,0.0,0.08000563041154646,0.9199943695884536,0.0,0.0,0.0,0.0,0.9199943695884535,2,0.0,0.0
44420,"Staunton-Stuarts Draft, VA",VA,2,8605333.0,1388935.0,7216398.0,0.0,0.0,0.0,0.16140398053160754,0.8385960194683925,0.0,0.0,0.0,1.0,1,0.0,0.0
44700,"Stockton-Lodi, CA",CA,5,6317904.0,5345765.0,0.0,0.0,0.0,0.15387049249244686,0.8461295075075531,0.0,0.0,0.0,0.0,0.6569700964117213,3,0.0,0.0
44940,"Sumter, SC",SC,1,3410963.0,3410963.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
45060,"Syracuse, NY",NY,5,92528297.0,4882806.0,0.0,33672332.0,52984124.0,0.010689000360614008,0.05277094854561086,0.0,0.13182226838131475,0.23209161625443078,0.5726261664580296,0.8047177827124604,1,0.0,0.0
45104,"Tacoma-Lakewood, WA",WA,6,37652090.0,6387273.0,8574757.0,22385074.0,0.0,0.008100108121488077,0.1696392683646512,0.22773654795789555,0.5945240755559652,0.0,0.0,0.5945240755559652,2,0.0,0.0
45220,"Tallahassee, FL",FL,7,19591203.0,10913043.0,7868960.0,0.0,0.0,0.0413042527301667,0.557037921561019,0.4016578257088143,0.0,0.0,0.0,0.6528589387798187,4,0.0,0.0
45294,"Tampa, FL",FL,70,298902763.0,80544606.0,97002490.0,112370923.0,0.0,0.030059086472880813,0.26946758601893556,0.3245285825611455,0.23121768198576337,0.1447270629612748,0.0,0.1447270629612748,30,0.02857142857142857,0.0059503063208552545
45460,"Terre Haute, IN",IN,3,13229976.0,3564401.0,9245478.0,0.0,0.0,0.03175342117022737,0.26941855374491985,0.6988280250848528,0.0,0.0,0.0,0.9682465788297726,1,0.3333333333333333,0.26941855374491985
45500,"Texarkana, TX-AR",TX,5,12398002.0,11416671.0,0.0,0.0,0.0,0.07915235051583312,0.9208476494841669,0.0,0.0,0.0,0.0,0.5192422133824466,4,0.0,0.0
45780,"Toledo, OH",OH,10,56304993.0,5518365.0,19104902.0,29442627.0,0.0,0.039767325785832176,0.09800844838041273,0.3393109737177305,0.0,0.5229132521160246,0.0,0.6527981452728358,2,0.0,0.0
45820,"Topeka, KS",KS,7,21599636.0,13763387.0,6381970.0,0.0,0.0,0.06732886609755831,0.6372045806697854,0.2954665532326563,0.0,0.0,0.0,0.5138289830439735,4,0.0,0.0
45900,"Traverse City, MI",MI,3,18259330.0,2855931.0,0.0,15403399.0,0.0,0.0,0.15640940823129873,0.0,0.8435905917687012,0.0,0.0,0.9280628040568849,2,0.0,0.0
45940,"Trenton-Princeton, NJ",NJ,1,2594863.0,2594863.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
46140,"Tulsa, OK",OK,26,108957947.0,42817184.0,36257587.0,28528450.0,0.0,0.012433475825310842,0.39296981247269647,0.33276679671653503,0.26182991498545766,0.0,0.0,0.26182991498545766,16,0.0,0.0
46300,"Twin Falls, ID",ID,4,18906242.0,7269270.0,0.0,10950711.0,0.0,0.03629811783854242,0.38449047674307774,0.0,0.5792114054183798,0.0,0.0,0.8184602735964133,2,0.0,0.0
46340,"Tyler, TX",TX,9,41892204.0,1829597.0,26375102.0,12187919.0,0.0,0.03579630233825845,0.04367392558290798,0.6295945183500014,0.2909352537288322,0.0,0.0,0.5124090152907687,1,0.0,0.0
46520,"Urban Honolulu, HI",HI,4,42039050.0,2681265.0,7943527.0,31414258.0,0.0,0.0,0.06378034232457679,0.18895591123015387,0.7472637464452694,0.0,0.0,0.7472637464452694,1,0.0,0.0
46540,"Utica-Rome, NY",NY,2,6692553.0,6692553.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
46660,"Valdosta, GA",GA,4,13179696.0,5194633.0,6991670.0,0.0,0.0,0.0753729828062802,0.3941390605671026,0.5304879566266172,0.0,0.0,0.0,0.8453566000308353,2,0.25,0.07927041716288448
46700,"Vallejo, CA",CA,2,2121226.0,1304110.0,0.0,0.0,0.0,0.3852093082019549,0.6147906917980451,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
47020,"Victoria, TX",TX,5,12475319.0,12475319.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5367253534759312,5,0.0,0.0
47220,"Vineland, NJ",NJ,1,32968786.0,0.0,0.0,32968786.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",VA,25,148443478.0,33100922.0,56330912.0,57567858.0,0.0,0.009726166615417082,0.22298670474427984,0.37947717716503515,0.2430638212343691,0.14474613024089883,0.0,0.22824692237405,12,0.0,0.0
47380,"Waco, TX",TX,7,37841663.0,6962870.0,11432749.0,19446044.0,0.0,0.0,0.18400010591500696,0.30212068111277246,0.5138792129722206,0.0,0.0,0.6684393072260064,4,0.0,0.0
47460,"Walla Walla, WA",WA,1,5559923.0,0.0,5559923.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,1.0
47664,"Warren-Troy-Farmington Hills, MI",MI,116,486252176.0,90158015.0,62322704.0,197701820.0,108935287.0,0.055803040766238134,0.1854141111339726,0.12816951178024136,0.11309709388323642,0.2934858064264992,0.22403043600981232,0.32538953820537764,46,0.0,0.0
47764,"Washington, DC-MD",MD,5,37539748.0,2645068.0,21633538.0,13261142.0,0.0,0.0,0.07046046233448344,0.5762835168739012,0.35325602079161533,0.0,0.0,0.6185138216697672,1,0.2,0.35325602079161533
47940,"Waterloo-Cedar Falls, IA",IA,1,18722866.0,0.0,0.0,18722866.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0
48060,"Watertown-Fort Drum, NY",NY,2,4067855.0,4067855.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
48140,"Wausau, WI",WI,2,28557079.0,1707155.0,0.0,26849924.0,0.0,0.0,0.05978044883372,0.0,0.0,0.94021955116628,0.0,1.0,1,0.0,0.0
48260,"Weirton-Steubenville, WV-OH",OH,3,5260602.0,4304331.0,0.0,0.0,0.0,0.18177976588991146,0.8182202341100886,0.0,0.0,0.0,0.0,0.8182202341100886,2,0.0,0.0
48300,"Wenatchee-East Wenatchee, WA",WA,1,938509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",FL,70,226029795.0,100380691.0,84401563.0,33175204.0,0.0,0.03571359696185186,0.44410380056310717,0.37340901450625125,0.1467735879687897,0.0,0.0,0.10177599815988861,40,0.014285714285714285,0.0015338951221010486
48540,"Wheeling, WV-OH",OH,2,4043970.0,4043970.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
48620,"Wichita, KS",KS,18,65075534.0,18143727.0,32686766.0,12817850.0,0.0,0.021931299096216408,0.278810266850826,0.5022896316148554,0.19696880243810216,0.0,0.0,0.32099144972056626,8,0.0,0.0
48660,"Wichita Falls, TX",TX,11,62337239.0,12336848.0,8393950.0,39963155.0,0.0,0.026361225270179194,0.1979049473140766,0.1346538623566565,0.19868881263733865,0.44239115242174903,0.0,0.6410799650590877,6,0.0,0.0
48680,"Wildwood-The Villages, FL",FL,3,17994865.0,2657135.0,15337730.0,0.0,0.0,0.0,0.14766073543758176,0.8523392645624183,0.0,0.0,0.0,0.8523392645624183,1,0.0,0.0
48700,"Williamsport, PA",PA,1,21051887.0,0.0,0.0,21051887.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0
48864,"Wilmington, DE-MD-NJ",MD,1,7025467.0,0.0,7025467.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
48900,"Wilmington, NC",NC,6,54243062.0,9890961.0,7825396.0,36098960.0,0.0,0.007885708959424156,0.18234518176720924,0.14426538088871163,0.0,0.665503728384655,0.0,0.8097691092733666,3,0.0,0.0
49020,"Winchester, VA-WV",VA,4,12201551.0,6167384.0,6034167.0,0.0,0.0,0.0,0.505459019103391,0.494540980896609,0.0,0.0,0.0,0.712570229801113,3,0.0,0.0
49180,"Winston-Salem, NC",NC,15,80405386.0,11776611.0,44901085.0,23414411.0,0.0,0.003896243965547283,0.14646544946628326,0.5584337969598205,0.29120450960834887,0.0,0.0,0.29120450960834887,4,0.0,0.0
49340,"Worcester, MA",MA,14,124329025.0,12379101.0,20251747.0,89678521.0,0.0,0.016244444931503323,0.09956726516595783,0.1628883279668605,0.13984945993101772,0.5814505020046606,0.0,0.5814505020046606,5,0.0,0.0
49420,"Yakima, WA",WA,3,8295955.0,2248780.0,5132331.0,0.0,0.0,0.110275911573773,0.2710694549331572,0.6186546334930698,0.0,0.0,0.0,0.889724088426227,1,0.0,0.0
49620,"York-Hanover, PA",PA,3,42197517.0,4474994.0,5746651.0,31975872.0,0.0,0.0,0.10604875163626334,0.13618457692664712,0.0,0.7577666714370895,0.0,0.8939512483637366,1,0.0,0.0
49660,"Youngstown-Warren, OH",OH,11,51006153.0,17440192.0,0.0,33565961.0,0.0,0.0,0.341923296979484,0.0,0.2655021836287085,0.3925745193918075,0.0,0.658076703020516,9,0.09090909090909091,0.2655021836287085
49700,"Yuba City, CA",CA,1,10510648.0,0.0,0.0,10510648.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0
99905,,CA,3,7738952.0,6933763.0,0.0,0.0,0.0,0.10404367413055411,0.8959563258694458,0.0,0.0,0.0,0.0,0.8959563258694458,2,0.0,0.0
99910,,FL,13,50295867.0,18363008.0,30071868.0,0.0,0.0,0.037000873252667064,0.3650997407003641,0.5978993860469688,0.0,0.0,0.0,0.3566351684523104,7,0.0,0.0
99911,,GA,16,102470493.0,12871259.0,16234730.0,70800278.0,0.0,0.02502404277492839,0.12560941811805276,0.15843321842903596,0.6909333206779829,0.0,0.0,0.33562425624320946,5,0.0,0.0
99912,,HI,2,6110533.0,6110533.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
99913,,ID,9,17289613.0,8519388.0,5931003.0,0.0,0.0,0.16421547434289016,0.4927460203996469,0.343038505257463,0.0,0.0,0.0,0.5630803882076482,4,0.0,0.0
99914,,IL,25,233507146.0,37811059.0,6247494.0,57788621.0,127843678.0,0.016343371350185574,0.16192677460928756,0.026755044147556837,0.14741473907612232,0.10006642794563554,0.5474936428712122,0.6475600708168477,14,0.0,0.0
99915,,IN,12,27658932.0,18467796.0,6711803.0,0.0,0.0,0.08963950596501702,0.6676973644535515,0.2426631295814314,0.0,0.0,0.0,0.3935812489072246,7,0.0,0.0
99916,,IA,32,50335075.0,25062074.0,0.0,13396446.0,0.0,0.2359498818666705,0.49790477117596427,0.0,0.2661453469573652,0.0,0.0,0.3379948276624203,11,0.0,0.0
99917,,KS,24,58480486.0,22510253.0,22024826.0,10540683.0,0.0,0.05821983079962776,0.38491904803937504,0.376618381728223,0.18024273943277422,0.0,0.0,0.27888590050363127,11,0.0,0.0
99918,,KY,38,128993416.0,60283036.0,11946231.0,54841423.0,0.0,0.014905613477202588,0.4673342087475224,0.0926111686196449,0.22433303882734604,0.20081597032828405,0.0,0.3145046720834186,30,0.07894736842105263,0.07872725845170268
99919,,LA,37,97824467.0,58660121.0,35970684.0,0.0,0.0,0.032646863284212936,0.5996467223276565,0.3677064143881305,0.0,0.0,0.0,0.15210721260561533,25,0.0,0.0
99920,,ME,6,17236722.0,2843364.0,0.0,12819807.0,0.0,0.09129061778683906,0.16495967156632219,0.0,0.7437497106468388,0.0,0.0,0.8289992145838403,2,0.0,0.0
99921,,MD,4,21660303.0,1825708.0,5459659.0,14071018.0,0.0,0.014031105659048259,0.08428820224721695,0.252058292998025,0.6496223990957097,0.0,0.0,0.9016806920937348,1,0.0,0.0
99922,,MA,1,5990111.0,0.0,5990111.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
99923,,MI,19,395053118.0,26248931.0,22035918.0,0.0,345714252.0,0.002668038681319812,0.06644405474607595,0.05577963315809091,0.0,0.0,0.8751082734145134,0.5993598182409485,10,0.05263157894736842,0.0007232217314128375
99924,,MN,9,27612074.0,13075064.0,13250805.0,0.0,0.0,0.046581252824398484,0.47352705197009104,0.47989169520551045,0.0,0.0,0.0,0.47989169520551045,5,0.0,0.0
99925,,MS,20,246285243.0,5925433.0,65027099.0,174882154.0,0.0,0.0018294112733339854,0.024059228753709777,0.26403164967541315,0.3420510947949894,0.36802861550255367,0.0,0.25470686849069557,2,0.05,0.0018294112733339854
99926,,MO,25,52845918.0,35673908.0,0.0,12908789.0,0.0,0.08067266425384076,0.6750551291397757,0.0,0.2442722066063835,0.0,0.0,0.32629627136006983,17,0.0,0.0
99927,,MT,1,1190660.0,1190660.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
99928,,NE,7,11880184.0,11160155.0,0.0,0.0,0.0,0.06060756298050603,0.9393924370194939,0.0,0.0,0.0,0.0,0.43930817906524006,6,0.0,0.0
99929,,NV,1,1666597.0,1666597.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
99930,,NH,8,88358487.0,9615683.0,16387017.0,62355787.0,0.0,0.0,0.10882579960881404,0.18546058852275277,0.2995891837758607,0.4061244280925725,0.0,0.5803397471031844,3,0.0,0.0
99932,,NM,22,56424896.0,27571351.0,25203255.0,0.0,0.0,0.06469289726293868,0.48863804729033083,0.44666905544673047,0.0,0.0,0.0,0.24134573504575002,12,0.0,0.0
99933,,NY,14,142241574.0,22014969.0,13242221.0,0.0,105968248.0,0.007143734222176141,0.15477169143249217,0.0930966990002515,0.0,0.0,0.7449878753450802,0.7449878753450802,8,0.0,0.0
99934,,NC,47,229179270.0,88524698.0,32532452.0,102693092.0,0.0,0.023689001191076312,0.38626834791820397,0.14195198370253995,0.1266132665489335,0.3214774006392463,0.0,0.22755955196122232,31,0.02127659574468085,0.003456582264181224
99935,,ND,4,6517444.0,5669829.0,0.0,0.0,0.0,0.1300532846925881,0.869946715307412,0.0,0.0,0.0,0.0,0.6988038562356654,3,0.0,0.0
99936,,OH,44,149724730.0,62150257.0,18722581.0,61115739.0,0.0,0.05166917315529639,0.415096804649439,0.1250466840047065,0.2660269415747151,0.14216039661584295,0.0,0.24215796548773205,25,0.022727272727272728,0.002748016309663741
99937,,OK,88,208059790.0,93653506.0,61800771.0,32445565.0,0.0,0.09689497427638469,0.4501278502684253,0.2970337084354454,0.15594346701974465,0.0,0.0,0.1076359636814014,45,0.0,0.0
99938,,OR,8,31508642.0,16251524.0,0.0,14789713.0,0.0,0.014834184221585939,0.5157798930210956,0.0,0.46938592275731844,0.0,0.0,0.613911796008219,6,0.0,0.0
99939,,PA,23,117299157.0,50734442.0,21058713.0,44589611.0,0.0,0.007812426137043764,0.4325217955317445,0.17952996030482982,0.3801358180263819,0.0,0.0,0.2882265897273243,15,0.0,0.0
99940,,PR,1,243686.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
99942,,SC,7,56382028.0,1426397.0,15079257.0,39518122.0,0.0,0.006354010536832765,0.025298788472099657,0.2674479357145507,0.7008992652765168,0.0,0.0,0.4937993007275297,1,0.0,0.0
99943,,SD,7,29296926.0,12880865.0,6129784.0,10036638.0,0.0,0.008520996366649524,0.4396660932959315,0.20922959630645208,0.3425833140309669,0.0,0.0,0.551812910337419,4,0.0,0.0
99944,,TN,26,173978122.0,28293346.0,35501394.0,107489106.0,0.0,0.015486292006301803,0.16262588465002512,0.20405665719279348,0.3043987277894631,0.3134324383614165,0.0,0.3134324383614165,11,0.038461538461538464,0.0035077628898649684
99945,,TX,113,325230441.0,171229840.0,67267696.0,70224750.0,0.0,0.050758332920011015,0.5264877404264874,0.20683087288252947,0.1488158360920465,0.06710721767892569,0.0,0.11330951951081357,71,0.02654867256637168,0.02368212205572725
99946,,UT,6,3309301.0,1363248.0,0.0,0.0,0.0,0.5880556044917038,0.41194439550829615,0.0,0.0,0.0,0.0,0.6520476680725024,1,0.0,0.0
99947,,VT,8,117103571.0,0.0,19264120.0,97839451.0,0.0,0.0,0.0,0.1645049748312116,0.34574072040894466,0.4897543047598438,0.0,0.4897543047598438,0,0.0,0.0
99948,,VI,2,701700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
99949,,VA,32,83091327.0,43040704.0,33679588.0,0.0,0.0,0.07667509028950759,0.5179927382794115,0.4053321714310809,0.0,0.0,0.0,0.17289676935837117,18,0.0,0.0
99950,,WA,4,45582757.0,7257853.0,5718157.0,32606747.0,0.0,0.0,0.1592236511714287,0.1254456153233557,0.0,0.7153307335052156,0.0,0.8407763488285713,2,0.0,0.0
99951,,WV,15,58154733.0,16558601.0,12837649.0,26817231.0,0.0,0.03338080840298931,0.284733505697636,0.22074985710965261,0.0,0.4611358287897221,0.0,0.5955294472764582,8,0.0,0.0
