year,operator_id,HHA Name,rpt_rec_num,Provider CCN,Street Address,City,State Code,Zip Code,cbsa_cd,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,HHA-based Hospice Provider CCN,"Total, Medicare Title XVIII Visits","Total, Medicaid Title XIX Visits","Total, Other Visits","Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Total Cost,Total HHA Medicare Program Visits,Total HHA Medicare Program Cost,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Less: Allowances and discounts on patients' accounts Title XVIII Medicare,Less: Allowances and discounts on patients' accounts Title XIX Medicaid,Less: Allowances and discounts on patients' accounts Other,Less: Allowances and discounts on patients' accounts Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Total Other Income (sum of lines 19 through 31),Net Income or Loss for the period (line 18 plus line 32),Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total PPS Outlier Payment - full episodes/periods with outliers,Total PPS Outlier Payment - PEP episodes/periods,Allowable Bad Debts,Adjusted Reimbursable Bad Debts,Total Current Assets,Total Fixed Assets,Total Assets,Total Current Liabilities,Total Long Term Liabilities,Total Liabilities,Fund Balance,Total Liabilities and Fund Balances,Total Hospice Days Title XVIII Medicare,Total Hospice Days Title XIX Medicaid,Total Hospice Days Title Other,Total Hospice Days Total,Total Hospice Expenses
2020,70,TRANS-CARE HOME HEALTH LLC,500117,497680,46950 JENNINGS FARM DRIVE,STERLING,VA,20164,47900,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,71,HOME CARE SERVICES OF NORTHWEST INDI,500120,157533,240 COMMERCE SQUARE,MICHIGAN CITY,IN,46360,33140,5,01/01/2020,12/31/2020,,4638,7971,5734,18343,3823,699055,1722013,3823,452014,915104,506827,601524,2023455,,,,,915104,506827,601524,2023455,2151283,-127828,68378,-59450,850924,5930,9906,4545,286,,,,812413,5859,818773,622315,,622315,196458,818773,,,,,
2020,72,ALTOMAR NEW MEXICO,500123,327192,5312 RIO BRAVO SUITE 6,SANTA TERESA,NM,88008,29740,5,01/01/2020,12/31/2020,,3828,,12599,16427,3461,604843,1707999,3461,355762,599039,,2341219,2940258,25689,,1204674,1230363,573350,,1136545,1709895,1715416,-5521,175596,170075,509589,15558,9498,,3800,,,,427959,1136,429095,77442,160000,237442,191653,429095,,,,,
2020,73,EBE HEALTHCARE LLC,500124,368075,467 WATERBURY CT,GAHANNA,OH,43230-5313,18140,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,74,MYG VENTURES INC,500126,679554,3218 SOUTH SUGAR ROAD,EDLINGBURG,TX,78539,32580,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,75,REDEEMED HEALTH SERVICES INC.,500127,743154,4606 FM 1960 RD W STE 540,HOUSTON,TX,77069-4612,26420,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,76,REGENCY HOME HEALTH OF SCHULENBURG,500129,747668,309 KESSLER AVE,SCHULENBERG,TX,78956,99999,4,01/01/2020,12/31/2020,,5942,,634,6576,5804,1410275,1145526,5804,1013264,1041221,,99076,1140297,,,,,1041221,,99076,1140297,1169898,-29601,36165,6564,1103527,30246,6448,1189,6408,,,,342551,432,443005,14492,768096,782588,-339583,443005,,,,,
2020,77,DHC DIVINE HEALTH CARE  LLC,500131,747735,4309 N 10TH ST  STE C,MCALLEN,TX,78504,32580,4,01/01/2020,12/31/2020,,6226,,727,6953,6226,1143610,791930,6226,728558,1226128,,,1226128,,,,,1226128,,,1226128,792109,434019,,434019,1348694,13838,1939,2126,2476,,,,329813,34239,364652,138164,8938,147102,217550,364652,,,,,
2020,78,CARE IV HOME HEALTH,500133,47173,1008 W. MAIN STREET,RUSSELVILLE,AR,72801,40780,5,01/01/2020,12/31/2020,,7948,428,1502,9878,8250,1258837,1625987,8250,1560401,1330802,60666,379041,1770509,,,,,1330802,60666,379041,1770509,1704960,65549,,65549,1345122,35654,19197,28189,5630,,,,5215594,203216,5418810,1390261,,1390261,4028549,5418810,,,,,
2020,78,CARE IV HOME HEALTH,500135,47174,100 RIDGEWAY  SUITE 3,HOT SPRINGS,AR,71901,26300,5,01/01/2020,12/31/2020,,8709,1329,2395,12433,8664,1324680,1660391,8664,1347882,1578843,132983,1099258,2811084,,,,,1578843,132983,1099258,2811084,1748543,1062541,,1062541,1728758,32457,36648,24152,8552,,,,5215594,203216,5418810,1390261,,1390261,4028549,5418810,,,,,
2020,78,CARE IV HOME HEALTH,500137,47178,1023 RUSHING CIRCLE,LITTLE ROCK,AR,77204,26420,5,01/01/2020,12/31/2020,,10451,802,3678,14931,10169,1548750,2179836,10169,1581616,1979251,106466,681681,2767398,,,,,1979251,106466,681681,2767398,2267573,499825,,499825,1897315,38190,34001,26390,8224,,,,5215594,203216,5418810,1390261,,1390261,4028549,5418810,,,,,
2020,78,CARE IV HOME HEALTH,500139,47179,3801 JOHNSONVILLE MILL BLVD  SUITE 1,FAYETTEVILLE,AR,72707,,5,01/01/2020,12/31/2020,,3615,356,2670,6641,3305,527615,1222783,3305,630516,743813,63765,456115,1263693,,,,,743813,63765,456115,1263693,1287303,-23610,,-23610,679778,14697,15494,7988,4968,,,,5215594,203216,5418810,1390261,,1390261,4028549,5418810,,,,,
2020,79,AMERICAN HOME HEALTH SERVICES  INC.,500141,157573,940 WEST US HIGHWAY 30,SCHERERVILLE,IN,46375-1551,16980,5,01/01/2020,12/31/2020,,1032,,,1032,1031,196852,299772,1031,299731,233174,,,233174,,,,,233174,,,233174,303023,-69849,,-69849,206493,,711,935,,,,,,,,,,,,,,,,,
2020,80,ABIDING AT HOME,500142,157639,2440 BROADWAY,ANDERSON,IN,46012-1611,26900,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,81,BAYADA PEDIATRICS,500143,157685,2415 DIRECTORS ROW,INDIANAPOLIS,IN,46241-4934,26900,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,82,BAYADA HOME HEALTH CARE INC,500144,157698,6351 CONSTITUTION DR,FORT WAYNE,IN,46804-1547,23060,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,83,NEW VISION NURSING & HOME CARE LLC,500146,368219,310 PERRY ST,WAPAKONETA,OH,45895,47540,5,01/01/2020,12/31/2020,,3962,3213,,7175,3409,388660,492496,3409,170695,386291,163722,394187,944200,,,,,386291,163722,394187,944200,538504,405696,,405696,312261,37510,1177,,13981,,,,116182,40236,199085,-79573,162783,83210,115875,199085,,,,,
2020,84,DAVIS HOME HEALTH  LLC.,500149,679664,19901 SOUTH WEST FREEWAY,SUGAR LAND,TX,77479-6538,26420,4,01/01/2020,12/31/2020,,2215,,631,2846,2195,495860,682992,2195,530545,441108,,173340,614448,,,,,441108,,173340,614448,697161,-82713,,-82713,450336,4376,3537,3243,3950,,,,85909,8688,95252,32493,,32493,62759,95252,,,,,
2020,85,FALCONCITOS HEALTH CARE  INC.,500151,747045,2544 CENTRAL PALM DRIVE  STE 102,RIO GRANDE CITY,TX,78582,40100,5,01/01/2020,12/31/2020,,4308,,1485,5793,4308,868050,805089,4308,609009,511861,,120729,632590,,,,,511861,,120729,632590,805089,-172499,,-172499,414433,52903,389,,23942,,,,283400,70141,403892,60489,277816,338305,65587,403892,,,,,
2020,86,SALUD HEALTH CARE SERVICES  INC.,500153,747643,2544 CENTRAL PALM DRIVE  SUITE 105,RIO GRANDE CITY,TX,78582,40100,5,01/01/2020,12/31/2020,,8900,,,8900,8900,1827100,848659,8900,848663,905108,,,905108,,,,,905108,,,905108,848659,56449,10322,66771,766208,52664,1189,1790,-46540,,,,355020,79725,526358,36020,281503,317523,208835,526358,,,,,
2020,87,GENTLETOUCH HEALTHCARE INC,500154,747961,2550 RYAN ST,BRENHAM,TX,77833-5883,14780,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,88,HOME CARE NETWORK,500155,157197,8580 CEDAR PLACE DR,INDIANAPOLIS,IN,46240-2379,26900,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,89,PEDIATRIC NURSING SPECIALISTS OF IN,500156,157276,5200 WASHINGTON AVE C,EVANSVILLE,IN,47715-4863,21780,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,90,MHC SERVICES FT. WAYNE,500157,157428,8580 CEDAR PLACE DR,INDIANAPOLIS,IN,46240-2379,26900,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,64,HOME CARE NETWORK INC,500158,367325,190 A E SPRING VALLEY RD,CENTERVILLE,OH,45458-3659,19430,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,64,HOME CARE NETWORK INC,500159,367329,190 A EAST SPRING VALLEY ROAD,CENTERVILLE,OH,45458-3803,19430,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,91,ASSURITY HOME HEALTH CARE  INC,500160,368157,190 CE SPRING VALLEY PIKE,CENTERVILLE,OH,45458-3803,19430,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,92,AMMA HOME HEALTH CARE  INC.,500164,148284,1620 PEBBLEWOOD LANE  STE 2016,NAPERVILLE,IL,60563,16980,5,01/01/2020,12/31/2020,,4327,,,4327,4207,1030681,951772,4207,922392,947860,,7502,955362,,,,,947860,,7502,955362,951772,3590,61352,64942,1006357,11192,4842,8290,,,,,89705,215,163505,152632,,152632,10873,163505,,,,,
2020,93,IDEAL HEALTH CARE SYSTEM,500165,227545,181 UNION STREET  SUITE 206F,LYNN,MA,01901-1311,14460,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,94,ASSURANCE HOMECARE LLC,500166,227698,1640 BRIDGE ST,DRACUT,MA,01826-2615,14460,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,95,COMMUNITY INVOLVEMENT PROGRAMS,500167,247271,1600 BROADWAY STREET NORTHEAST STE 1,MINNEAPOLIS,MN,55413-2961,33460,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,96,TENDER NURSING CARE INC,500169,367783,7110 E LIVINGSTON AVENUE,REYNOLDSBURG,OH,43068,18140,5,01/01/2020,12/31/2020,,3210,3298,3030,9538,3214,429947,1030649,3214,413250,542546,292274,866272,1701092,,,,,542546,292274,866272,1701092,1594083,107009,257361,364370,466330,52462,4273,7427,16101,,,,362923,,362923,14657,,14657,348266,362923,,,,,
2020,97,ADVOCATE HOME HEALTH CARE,500171,377758,200 NE 28TH STREET  SUITE 100,OKLAHOMA CITY,OK,73105,36420,5,01/01/2020,12/31/2020,,4581,,,4581,4160,564090,777544,4160,713228,974592,,,974592,,,,,974592,,,974592,892810,81782,,81782,924035,11058,7113,508,5364,,,,62829,105309,168138,,-99344,-99344,267482,168138,,,,,
2020,98,ADVANCED REHABTRUST HOME HEALTH,500173,679204,2433 FORT WORTH DRIVE,DENTON,TX,76205,19100,5,01/01/2020,12/31/2020,,7070,,72,7142,6540,1307256,1616016,6540,1544422,1629851,,183625,1813476,,,,,1629851,,183625,1813476,2222227,-408751,561560,152809,1612573,18954,17600,10828,2896,,,,1315355,873,1324512,55868,223174,279042,1045470,1324512,,,,,
2020,99,ESTRELLA HOME HEALTH CARE  INC.,500175,67509,4155 E. JEWELL AVENUE,DENVER,CO,80222,19740,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,100,CIMARRON HOME CARE LLC,500176,67523,300 MAIN STREET,GRAND JUNCTION,CO,81501,24300,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,101,ABSOLUTE HOME CARE LLC,500177,67545,9745 E. HAMPDEN AVE,DENVER,CO,80231,19740,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,102,OMEGA PLUS HOME HEALTH CARE LLC,500178,67550,14241 E. 4TH AVENUE,AURORA,CO,80011,19740,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,103,INSPIRATION HOME HEALTH CARE LLC,500179,67568,2821 S. PARKER ROAD,AURORA,CO,80014,19740,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,104,INDIAN REIVER HOME CARE  INC.,500181,103133,65 ROYAL PALM POINTE SUITE A,VERO BEACH,FL,32960,42680,5,01/01/2020,12/31/2020,,3505,,691,4196,3309,612081,881723,3309,684566,706974,,91746,798720,1996,,558,2554,704978,,91188,796166,894591,-98425,50255,-48170,524562,58627,12082,11640,22519,629,,,214040,,214040,552154,112701,664855,-450815,214040,,,,,
2020,105,PATIENT CARE SOLUTIONS LLC,500182,227582,330 LYNNWAY SUITE 208,LYNN,MA,01901-1706,14460,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,106,CARE24  HOME CARE INC,500183,227721,10 TOWER OFFICE PARK SUITE 306,WOBURN,MA,01801-2120,14460,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,107,OMEGA HOME HEALTHCARE  LLC,500184,239056,19100 W 10 MILE ROAD  SUITE 201,SOUTHFIELD,MI,48075-2429,19820,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,108,HEALTHY FAMILY HOME CARE  LLC,500185,267665,16024 MANCHESTER ROAD  #200,ELLISVILLE,MO,63011,41180,5,01/01/2020,12/31/2020,,2403,,,2403,2368,497530,351688,2368,349328,,,,,,,,,,,,,353758,-353758,,-353758,586179,44008,4419,2134,10782,,,,27170,36,27206,22269,27358,49627,-22421,27206,,,,,
2020,109,FIRSTICARE INC,500186,369206,3280 MORSE RD,COLUMBUS,OH,43231,18140,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,110,RENAISSANCE HOME CARE  INC.,500187,397624,7900 STEUBENVILLE PIKE,IMPERIAL,PA,15126,38300,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,111,SUCCESSFUL AGING CARE NET  INC.,500188,398020,38 GARRETT ROAD,UPPER DARBY,PA,19082,37980,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,112,CAREGIVERS AMERICA,500189,398076,718 SOUTH STATE STREET,CLARKS SUMMIT,PA,18411,42540,5,01/01/2020,12/31/2020,,18668,186,17151,36005,15613,3005002,5676561,15613,2124724,2134721,,2403211,4537932,,,,,2134721,,2403211,4537932,5721046,-1183114,381453,-801661,2100347,384367,29896,3528,147975,1437,,,2850380,134496,2985710,523578,4897,528475,2457235,2985710,,,,,
2020,113,WESTARM HOME CARE,500190,398113,2757 LEECHBURG ROAD,LOWER BURRELL,PA,15068,38300,5,01/01/2020,12/31/2020,,1662,,3095,4757,1525,237010,560967,1525,181967,256714,,369492,626206,,,,,256714,,369492,626206,574822,51384,74206,125590,215170,24508,4388,3306,10797,,,,142190,,142190,1588,,1588,140602,142190,,,,,
2020,114,ADVANCE HOME HEALTH,500191,398114,634 PENN AVENUE,WEST READING,PA,19611,39740,5,01/01/2020,12/31/2020,,1184,41,1172,2397,1200,204830,627469,1200,309099,204821,1543,214612,420976,,,,,204821,1543,214612,420976,681434,-260458,8,-260450,221652,13211,4797,3251,3262,,,,35096,11563,46659,268690,5113,273803,-227144,46659,,,,,
2020,115,CAREGIVERS AMERICA HHS  LLC,500193,398250,961 MARCON BLVD,ALLENTOWN,PA,18109,10900,5,01/01/2020,12/31/2020,,824,,180,1004,694,130258,118380,694,82726,138047,,33701,171748,,,,,138047,,33701,171748,118973,52775,,52775,101613,22273,2083,1423,4096,,,,178430,,178430,5552,,5552,172878,178430,,,,,
2020,116,SECURE HEALTH SERVICES LLC,500194,398279,102 S GLENWOOD AVENUE,ALDAN,PA,19018,37980,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,117,ALL IN YOUR HOME HOME CARE LLC,500195,398309,93 W. MAIN STREET,NORTH EAST,PA,16428,21500,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,118,CUIDADO CASERO HOME CARE OF VIRGINIA,500197,497604,4547 EMPIRE COURT,FREDERICKSBURG,VA,22408,47900,5,01/01/2020,12/31/2020,,1722,,157,1879,1758,285985,579816,1758,543996,520488,,,520488,,,,,520488,,,520488,586983,-66495,8942,-57553,321414,10566,6141,688,,,,,789695,-2,804099,179397,,179397,624702,804099,,,,,
2020,119,ACCESS HOME HEALTH CARE & REHAB,500199,497713,1123 EAST STUART DRIVE,GALAX,VA,24333,99999,5,01/01/2020,12/31/2020,,11932,,7906,19838,12765,2580550,2281432,12765,1487712,1888756,,777241,2665997,,,,,1888756,,777241,2665997,2631768,34229,,34229,1719907,143500,12972,4138,23002,,,,374783,6372,457476,33572,525026,558598,-101122,457476,,,,,
2020,120,ALWAYS HOME NURSING SERVICES INC,500201,557204,7777 GREENBACK LANE SUITE 208,CITRUS HEIGHTS,CA,95610,40900,3,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,121,HALCYON HOME  LLC,500202,747931,8133 MESA DRIVE  SUITE 200,AUSTIN,TX,78759,12420,5,01/01/2020,12/31/2020,,27191,,129918,157109,24299,4679795,4921998,24299,2676356,4884535,,686643,5571178,,,,,4884535,,686643,5571178,5886130,-314952,229147,-85805,4365404,317421,45077,8100,65152,,,,4958124,35597,5114659,4256916,14535,4271451,843208,5114659,,,,,
2020,122,GOLD COAST HOME HEALTH  INC.,500208,148121,1820 RIDGE ROAD SUITE 306 D,HOMEWOOD,IL,60430,16980,5,01/01/2020,12/31/2020,,5176,,72,5248,5073,1031460,1191879,5073,1147350,1188913,,,1188913,30101,,,30101,1158812,,,1158812,1260176,-101364,13218,-88146,1053571,48893,4600,13460,10084,4198,,,283663,62260,345923,93233,285915,379148,-33225,345923,,,,,
2020,123,UNITED CAREGIVERS  INC.,500210,148223,7416 S COUNTY LINE RD #A,BURR RIDGE,IL,60527,16980,5,01/01/2020,12/31/2020,,5088,,2725,7813,5446,1172850,1779820,5446,1247471,1429615,,430547,1860162,1070,,,1070,1428545,,430547,1859092,1954135,-95043,102538,7495,1456131,2764,14199,6236,172,,,,1049681,5347,1055108,516700,372173,888873,166235,1055108,,,,,
2020,124,EUNICE EKUFU,500214,687028,1111 SE FEDERAL HWY STE 227,STAURT,FL,34994-3834,38940,4,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,125,EXCELLENCE HEALTH CARE  INC.,500217,679287,5044 CRENSHAW ROAD  SUITE 500A,PASADENA,TX,77505,26420,5,01/01/2020,12/31/2020,,10607,,603,11210,8872,1951840,1653446,8872,1621931,1735253,,17773,1753026,,,,,1735253,,17773,1753026,1957757,-204731,,-204731,1582806,135922,13754,13852,52151,543,,,399580,,399580,569336,85567,654903,-255323,399580,,,,,
2020,126,A CARING HAND  LLC,500224,109665,9050 CYPRESS GREEN DRIVE  STE 103,JACKSONVILLE,FL,32256,27260,5,01/01/2020,12/31/2020,,5021,,685,5706,5021,731591,719374,5021,719370,711353,,114637,825990,77459,,,77459,633894,,114637,748531,771413,-22882,337164,314282,658020,39146,2241,2117,9830,,,,501222,,502661,120563,,120563,382098,502661,,,,,
2020,127,SIMPLY HOME HEALTH  LLC,500226,157671,813 WESTFIELD RD STE 200,NOBLESVILLE,IN,46062,26900,5,01/01/2020,12/31/2020,,6639,5079,4828,16546,6382,1232650,1747143,6382,751037,979958,337738,270954,1588650,,,,,979958,337738,270954,1588650,1807483,-218833,110342,-108491,871836,101193,15855,1270,30164,,,,724492,,724492,410396,297215,707611,16881,724492,,,,,
2020,128,YOUR HEALTH TEAM LLC,500229,679496,1512 FM 2727,KAUFMAN,TX,75142,19100,5,01/01/2020,12/31/2020,,13103,,,13103,13846,2092300,1838998,13846,2550890,1969760,,,1969760,92667,,,92667,1877093,,,1877093,1884409,-7316,133878,126562,1936928,36725,1174,2222,8036,,,,302709,,663583,217239,65530,282769,380814,663583,,,,,
2020,129,HEAVENLY NURSES HOME HEALTH LLC,500231,747424,9803 STERLING LOOP STE 190,LAREDO,TX,78045,29700,4,01/01/2020,12/31/2020,,7727,,,7727,7312,1094735,1137173,7312,1083450,974173,,,974173,,,,,974173,,,974173,1147160,-172987,95864,-77123,1041082,43769,636,5513,9790,,,,35970,29037,65007,16407,228748,245155,-180148,65007,,,,,
2020,130,ABACUS HOME HEALTHCARE,500233,747576,1322 SPACE PARK DRIVE  STE C-102,HOUSTON,TX,77058,26420,5,01/01/2020,12/31/2020,,7948,,475,8423,5558,1222320,1419063,5558,903418,1328390,,36279,1364669,,,,,1328390,,36279,1364669,1644989,-280320,,-280320,1217763,81506,6185,10732,15432,1860,,,266927,,266927,478629,,478629,-211702,266927,,,,,
2020,131,ASTRA HEALTH CARE  INC.,500235,67467,6825 EAST TENNESSEE AVE,DENVER,CO,80224,19740,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,132,OPTIMAL HEALTH CARE  INC.,500236,217167,11377 ROBINWOOD DRIVE,HAGERTOWN,MD,21742,25180,5,09/22/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,133,ROYAL HEALTH SERVICES LLC.,500237,369010,3542 SULLIVANT AVE,COLUMBUS,OH,43204-1106,18140,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,134,VITACARE HOME HEALTH,500238,397781,255 EAST STREET ROAD,FEASTERVILLE,PA,19053,37980,5,01/01/2020,12/31/2020,,6687,,45,6732,6985,874627,652699,6985,554889,,,,,,,,,,,,,20187871,-20187871,,-20187871,626021,253437,2656,141,84472,,,,6977199,24379,7001578,,,,7001578,7001578,,,,,
2020,135,EFFRAIM CARE AGENCY  LLC,500240,398294,780 W LANCASTER AVENUE,BRYN MAWR,PA,19010,37980,5,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,136,NURSING FROM THE HEART HC  INC,500242,459047,1505 CALLE DEL NORTE STE 250,LAREDO,TX,78041,29700,5,01/01/2020,12/31/2020,,3356,,,3356,3356,503400,868620,3356,868626,406047,,,406047,,,,,406047,,,406047,872367,-466320,409172,-57148,440713,19209,640,,4141,,,,134122,98715,232837,33131,191709,224840,7997,232837,,,,,
2020,137,BEST CARE HOME HEALTH LLC,500246,683170,10730 N 56TH STREET  STE 210,TEMPLE TERRACE,FL,33617,45300,5,01/01/2020,12/31/2020,,6754,,,6754,6634,1373820,779233,6634,764467,1035494,,,1035494,,,,,1035494,,,1035494,797410,238084,96647,334731,930443,80803,6120,13101,36257,,,,753299,,753299,29578,174480,204058,549241,753299,,,,,
2020,138,HEALING SOURCE HOME CARE INC,500248,747739,12783 CAPRICORN DR STE 500,STAFFORD,TX,77477,26420,5,01/01/2020,12/31/2020,,1420,,,1420,1444,302490,346136,1444,350752,267709,,,267709,,,,,267709,,,267709,350176,-82467,19097,-63370,332712,3273,913,1102,689,,,,78026,,78026,10116,340721,350837,-272811,78026,,,,,
2020,139,VISIONARY HOME HEALTH LLC,500250,747934,812 E PECAN GROVE ROAD E,SHERMAN,TX,75090,43300,5,01/01/2020,12/31/2020,,5310,,3000,8310,5239,1182020,1305066,5239,819732,1345761,,101909,1447670,,,,,1345761,,101909,1447670,1597403,-149733,306697,156964,1086378,17860,14552,2914,6108,,,,232899,48093,280992,59163,681386,740549,-459557,280992,,,,,
2020,140,APPLETON HOME HEALTH SERVICES  LLC,500252,109757,1708 CORPORATE DRIVE,BOYNTON BEACH,FL,33426,33100,4,01/01/2020,12/31/2020,,23068,,42,23110,21276,3115335,3004189,21276,2774036,3123838,,282477,3406315,,,,,3123838,,282477,3406315,3085629,320686,225238,545924,2591349,488709,39864,20642,295471,9821,,,882735,13303,1748038,477812,,477812,1270226,1748038,,,,,
2020,141,ADVENT HOME HEALTH SERVICES  INC.,500254,147874,1 S 450 SUMMIT AVENUE  #350,OAKBROOK TERRACE,IL,60181,16980,5,01/01/2020,12/31/2020,,4144,,629,4773,3829,612640,853251,3829,687111,1045578,,909198,1954776,,,,,1045578,,909198,1954776,1952801,1975,,1975,1062389,4189,9311,4288,,,,,138014,,138014,185395,,185395,-47381,138014,,,,,
2020,142,QUALITY LIFE HEALTHCARE LLC,500256,148185,15525 SOUTH PARK AVE SUITE 103A,SOUTH HOLLAND,IL,60473,16980,4,01/01/2020,12/31/2020,,1809,,,1809,1972,355450,446153,1972,483520,445468,,,445468,,,,,445468,,,445468,448275,-2807,1,-2806,472894,13858,2932,587,3060,,,,61598,,61598,2025,,2025,59573,61598,,,,,
2020,143,SOUL CARE SERVICES  INC. DBA BRIDGIN,500258,148275,1645 S RIVER ROAD  SUITE #1,DES PLAINES,IL,60025,16980,5,01/01/2020,12/31/2020,,4238,,631,4869,4099,514539,880427,4099,724255,1108422,,339267,1447689,,,,,1108422,,339267,1447689,1255251,192438,2321,194759,1138142,,19522,5622,,,,,977429,64562,1116078,343260,443970,787230,328848,1116078,,,,,
2020,144,ANGELS ABOVE AND BEYOND HHS,500261,367744,8320 BEECHMONT AVENUE,CINCINNATI,OH,45255,17140,4,01/01/2020,12/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
